gene	tpm
YKL138C-A	31.8771
YKL139W	27.12695
YKL140W	37.92799
YKL141W	74.6837
YKL142W	201.877
YKL143W	46.9537
YKL144C	52.2665
YKL145W	231.678
YKL145W-A	79.7397
YKL146W	56.3414
YKL147C	0
YKL148C	21.04425423
YKL149C	19.18542
YKL150W	63.4105
YKL151C	107.135
YKL152C	7115.19
YKL153W	1045.77
YKL154W	62.10110599041
YKL155C	37.48012
YKL156C-A	0
YKL156W	896.635
YKL157W	113.1886
YKL159C	21.8747
YKL160W	89.19983
YKL161C	26.2458
YKL162C	9.96854
YKL162C-A	46.6779
YKL163W	34.257
YKL164C	575.383
YKL165C	28.6485
YKL165C-A	3.35124
YKL166C	25.3592
YKL167C	63.5915
YKL168C	13.24236
YKL169C	3.60233
YKL170W	76.1553
YKL171W	19.4097
YKL172W	72.0266
YKL173W	31.6463
YKL174C	25.592886336
YKL175W	72.0911
YKL176C	47.3675
YKL177W	2.70965
YKL178C	6.28722
YKL179C	36.3007
YKL180W	575.0353
YKL181W	155.816
YKL182W	186.693
YKL183C-A	0.460675
YKL183W	36.1592
YKL184W	46.21569
YKL185W	45.6184
YKL186C	66.3267
YKL187C	9.50249
YKL188C	5.64632
YKL189W	17.44871
YKL190W	126.3633
YKL191W	93.3323
YKL192C	81.8075
YKL193C	39.5827641
YKL194C	24.90994
YKL195W	127.4951
YKL196C	257.2939
YKL197C	17.6384
YKL198C	12.9872
YKL201C	10.0813
YKL202W	1.09376
YKL203C	22.8684
YKL204W	23.8898
YKL205W	42.9648000277925
YKL206C	46.0534
YKL207W	116.5876
YKL208W	17.0737
YKL209C	94.1745
YKL210W	360.265
YKL211C	75.1087
YKL212W	126.27
YKL213C	59.8724
YKL214C	31.5160197
YKL215C	28.5603
YKL216W	100.3608
YKL217W	10.6414
YKL218C	32.2915
YKL219W	21.9094
YKL220C	6.64878
YKL221W	2.50843
YKL222C	11.6798
YKL223W	0
YKL224C	0
YKL225W	0
YKR001C	102.221
YKR002W	39.13321
YKR003W	46.649
YKR004C	8.44422
YKR005C	7.73485
YKR006C	91.8861
YKR007W	44.218
YKR008W	27.0814
YKR009C	10.3035
YKR010C	10.5326
YKR011C	59.1029
YKR012C	18.42377
YKR013W	146.44500189972
YKR014C	75.7975
YKR015C	2.54138
YKR016W	28.7461
YKR017C	16.26244
YKR018C	134.9932
YKR019C	12.2317
YKR020W	26.76899
YKR021W	18.2801
YKR022C	16.8918
YKR023W	13.16342
YKR024C	46.78567874
YKR025W	43.7511
YKR026C	73.4765
YKR027W	18.53234
YKR028W	37.545
YKR029C	18.1284
YKR030W	35.7672
YKR031C	26.2758
YKR032W	1.39426
YKR033C	0.646384
YKR034W	0.781432
YKR035C	77.7429
YKR035W-A	22.0411000044532
YKR036C	18.95603
YKR037C	16.3175
YKR038C	51.1675
YKR039W	8.49216
YKR040C	15.4252
YKR041W	2.903408
YKR042W	318.633
YKR043C	120.8856
YKR044W	10.809280803
YKR045C	15.559141
YKR046C	120.83705
YKR047W	0
YKR048C	165.9804
YKR049C	61.3921
YKR050W	16.22104
YKR051W	27.128
YKR052C	26.11329
YKR053C	25.69370524
YKR054C	13.8797
YKR055W	27.2431
YKR056W	68.9281
YKR057W	227.2192
YKR058W	12.6644000619418
YKR059W	427.439
YKR060W	57.1623
YKR061W	85.6984
YKR062W	40.0606
YKR063C	25.0459
YKR064W	19.45804
YKR065C	81.5495
YKR066C	102.0887
YKR067W	27.9971
YKR068C	79.4925
YKR069W	11.17106
YKR070W	49.3325
YKR071C	114.8579
YKR072C	51.8495
YKR073C	1.00212
YKR074W	41.5452
YKR075C	63.4939
YKR075W-A	24.6024
YKR076W	40.0348
YKR077W	4.20146120247
YKR078W	14.6507891469
YKR079C	37.1036
YKR080W	98.6328
YKR081C	100.9563531
YKR082W	48.456491329
YKR083C	17.10723
YKR084C	56.4157955
YKR085C	81.1862
YKR086W	18.538
YKR087C	40.63194
YKR088C	36.2283
YKR089C	33.9765000008894
YKR090W	21.6948000001914
YKR091W	25.76
YKR092C	55.2478
YKR093W	179.9486
YKR094C	672.8658
YKR095W	30.4739
YKR095W-A	49.1262
YKR096W	23.6807
YKR097W	7.97849
YKR098C	21.846468
YKR099W	28.584
YKR100C	35.08024
YKR101W	7.16111
YKR102W	3.50629
YKR103W	6.84898
YKR104W	5.424129
YKR105C	10.1473
YKR106W	9.5143
YLL001W	35.8638000026679
YLL002W	12.82138
YLL003W	15.0818
YLL004W	17.6515
YLL005C	1.14983
YLL006W	21.44932
YLL006W-A	1.4792
YLL007C	13.71368
YLL008W	61.924775
YLL009C	76.4756
YLL010C	24.9126
YLL011W	82.9723
YLL012W	41.8908
YLL013C	22.0345
YLL014W	114.2671
YLL015W	26.5751
YLL018C	196.048
YLL018C-A	28.818
YLL019C	34.887
YLL019W-A	0
YLL020C	23.7873
YLL021W	24.414
YLL022C	22.19333
YLL023C	44.0166
YLL024C	6162.4
YLL025W	8.01219
YLL026W	1181.8
YLL027W	97.1412
YLL028W	34.10742
YLL029W	51.678
YLL030C	0.170723
YLL031C	39.7904
YLL032C	16.7067
YLL033W	17.4386
YLL034C	41.8176
YLL035W	32.93016
YLL036C	42.900514188
YLL037W	0.971797
YLL038C	21.66372
YLL039C	170.887
YLL040C	38.4635
YLL041C	21.5103039
YLL042C	8.09154
YLL043W	39.5999
YLL044W	243.831
YLL045C	406.09
YLL046C	1.07111
YLL047W	19.2522
YLL048C	96.0032
YLL049W	61.3929
YLL050C	577.814
YLL051C	44.9507
YLL052C	12.1116
YLL053C	11.9508
YLL054C	14.1523
YLL055W	13.7776
YLL056C	12.95939
YLL057C	10.0608
YLL058W	27.5601
YLL059C	7.02027
YLL060C	22.33061
YLL061W	23.479869
YLL062C	13.37495
YLL063C	7.4588
YLL064C	1.02834
YLL065W	0
YLL066C	9.5539
YLL066W-A	0
YLL066W-B	0
YLL067C	0
YLL067W-A	0
YLR001C	25.46039946
YLR002C	55.2301000429395
YLR003C	68.8804000629668
YLR004C	7.26738
YLR005W	30.791784
YLR006C	32.0456
YLR007W	53.7832
YLR008C	82.9472
YLR009W	165.91451
YLR010C	16.0352
YLR011W	14.805883
YLR012C	1.75577
YLR013W	0.584742
YLR014C	15.4185
YLR015W	20.52891
YLR016C	36.721
YLR017W	91.3268
YLR018C	61.1188
YLR019W	46.9694
YLR020C	35.2745
YLR021W	41.6602
YLR022C	68.3169
YLR023C	61.96630487
YLR024C	18.5919
YLR025W	45.0658
YLR026C	31.6752
YLR027C	379.1233
YLR028C	131.87187
YLR029C	895.2
YLR030W	12.6874
YLR031W	12.3544
YLR032W	11.9196
YLR033W	37.557
YLR034C	70.3822
YLR035C	8.69349
YLR035C-A	15.385
YLR036C	23.19385
YLR037C	7.63005
YLR038C	80.1738
YLR039C	18.3963
YLR040C	14.04354
YLR041W	8.2631
YLR042C	12.26017
YLR043C	300.984
YLR044C	6123.44
YLR045C	19.5531000100118
YLR046C	22.9952
YLR047C	9.4393
YLR048W	737.0335
YLR049C	17.67892
YLR050C	49.5133
YLR051C	78.7504
YLR052W	63.2692
YLR053C	0
YLR054C	4.56996
YLR055C	19.1074
YLR056W	333.035
YLR057W	29.4522
YLR058C	395.33900000026
YLR059C	74.192
YLR060W	211.9751
YLR061W	558.4874
YLR062C	0
YLR063W	3.3231
YLR064W	59.7712
YLR065C	40.847
YLR066W	60.447
YLR067C	20.0736
YLR068W	12.80733
YLR069C	45.0267
YLR070C	11.1818
YLR071C	33.0848
YLR072W	27.46556
YLR073C	78.2704
YLR074C	147.0167
YLR075W	1276.76
YLR076C	276.787
YLR077W	29.555
YLR078C	34.01809
YLR079W	67.384832
YLR080W	8.32002
YLR081W	6.37829
YLR082C	11.84
YLR083C	60.70843921
YLR084C	38.2395
YLR085C	28.4853
YLR086W	16.9584
YLR087C	23.2828
YLR088W	31.0129
YLR089C	90.0846
YLR090W	66.3387
YLR091W	15.1081
YLR092W	13.6863
YLR093C	80.7649
YLR094C	45.1005
YLR095C	18.86020503
YLR096W	41.0544
YLR097C	25.4693
YLR098C	11.7006
YLR099C	23.88931
YLR099W-A	58.8193
YLR100W	90.0372
YLR101C	14.7041
YLR102C	13.87234
YLR103C	12.15795
YLR104W	91.2821
YLR105C	27.449
YLR106C	37.5949
YLR107W	45.918
YLR108C	17.2581
YLR109W	2023.438
YLR110C	4365.19
YLR111W	3.04804
YLR112W	27.47
YLR113W	135.72927
YLR114C	16.54595
YLR115W	28.9975
YLR116W	19.00597
YLR117C	19.774602
YLR118C	64.715
YLR119W	12.6244
YLR120C	136.7698
YLR120W-A	18.8647
YLR121C	105.3729
YLR122C	12.2295
YLR123C	8.317391
YLR124W	0
YLR125W	7.46595
YLR126C	21.535
YLR127C	15.08246
YLR128W	18.67735
YLR129W	65.86963
YLR130C	88.5039
YLR131C	8.89502
YLR132C	23.2525
YLR133W	24.43091
YLR134W	12.31048
YLR135W	9.69612
YLR136C	23.13715
YLR137W	27.2497
YLR138W	40.5877
YLR139C	2.35307
YLR140W	13.6925
YLR141W	15.4985
YLR142W	14.2424
YLR143W	25.0691
YLR144C	21.11
YLR145W	18.65453
YLR146C	34.4159
YLR146W-A	66.8262
YLR147C	43.7414
YLR148W	22.257
YLR149C	18.5555
YLR149C-A	0
YLR150W	427.11
YLR151C	8.38249
YLR152C	11.6838
YLR153C	152.6685
YLR154C	28.5082
YLR154C-G	1848.91
YLR154C-H	222.439
YLR154W-A	0
YLR154W-B	0
YLR154W-C	0
YLR154W-E	78.562
YLR154W-F	2669.99
YLR155C	69.2378
YLR156C-A	222.439
YLR156W	13.2258
YLR157C	69.2378
YLR157C-A	6.26111e-06
YLR157C-B	0
YLR157C-C	222.439
YLR157W-D	87.9297
YLR157W-E	0
YLR158C	69.2378
YLR159C-A	222.439
YLR159W	13.2258
YLR160C	69.2378
YLR161W	13.2258
YLR162W	1.10576
YLR162W-A	0.616563
YLR163C	66.0767000002953
YLR163W-A	0
YLR164W	12.3871
YLR165C	14.22654
YLR166C	26.1342
YLR167W	1394.967
YLR168C	44.0311
YLR169W	0
YLR170C	23.62928
YLR171W	8.05095
YLR172C	123.7728
YLR173W	18.2527
YLR174W	12.34083
YLR175W	160.8669
YLR176C	5.51455
YLR177W	25.9765
YLR178C	225.4819
YLR179C	115.0678
YLR180W	138.547
YLR181C	20.14868
YLR182W	19.51389
YLR183C	14.19233
YLR184W	0
YLR185W	671.8709
YLR186W	98.7363
YLR187W	17.0437
YLR188W	25.921315
YLR189C	17.2834
YLR190W	30.65998
YLR191W	22.03431
YLR192C	159.2661
YLR193C	20.9822144
YLR194C	419.708
YLR195C	63.8447
YLR196W	103.1085
YLR197W	200.58
YLR198C	91.3973
YLR199C	78.3373
YLR200W	60.4497
YLR201C	48.8224
YLR202C	2.25128
YLR203C	88.5209
YLR204W	76.203
YLR205C	14.5798
YLR206W	44.3459
YLR207W	28.51451
YLR208W	166.9402
YLR209C	31.47552
YLR210W	13.0104
YLR211C	9.07199
YLR212C	14.129909
YLR213C	10.23117
YLR214W	37.2103
YLR215C	35.7029
YLR216C	1456.623
YLR217W	211.528
YLR218C	30.4417
YLR219W	20.50336
YLR220W	39.0535
YLR221C	68.2388
YLR222C	78.8680473253
YLR222C-A	1.53119
YLR223C	45.5127
YLR224W	84.8257
YLR225C	57.7795
YLR226W	36.47335
YLR227C	15.0239
YLR227W-A	0
YLR227W-B	238.991
YLR228C	14.684100835494
YLR229C	108.1551
YLR230W	102.241
YLR231C	48.85
YLR232W	0.47023
YLR233C	8.00666
YLR234W	10.61274
YLR235C	0
YLR236C	0
YLR237W	27.65227
YLR238W	13.357
YLR239C	21.263
YLR240W	20.66794454
YLR241W	54.4047
YLR242C	16.50517
YLR243W	57.1716
YLR244C	207.3647
YLR245C	5.64202
YLR246W	19.63495
YLR247C	48.227
YLR248W	125.0547
YLR249W	1247.441
YLR250W	132.7872
YLR251W	30.9236
YLR252W	23.81688
YLR253W	32.02257
YLR254C	24.46258
YLR255C	3.26511
YLR256W	66.8958
YLR256W-A	256.268
YLR257W	166.5033
YLR258W	43.0979
YLR259C	1474.501
YLR260W	22.8675
YLR261C	25.5293
YLR262C	40.7224
YLR262C-A	118.1188
YLR263W	5.17597
YLR264C-A	0
YLR264W	142.0043
YLR265C	28.9049
YLR266C	19.62368
YLR267W	10.6206
YLR268W	44.4137
YLR269C	0
YLR270W	77.7553
YLR271W	129.437
YLR272C	13.8981000001338
YLR273C	10.7728
YLR274W	36.4801
YLR275W	49.7783
YLR276C	85.5933
YLR277C	23.65091
YLR278C	20.8124
YLR279W	4.17746
YLR280C	1.04141
YLR281C	1.19637
YLR282C	0
YLR283W	19.34246
YLR284C	11.2031
YLR285C-A	9.07791
YLR285W	47.076348509
YLR286C	301.292
YLR286W-A	154.28
YLR287C	62.2631
YLR287C-A	2109.98
YLR288C	11.5523
YLR289W	10.154
YLR290C	25.52136
YLR291C	97.877
YLR292C	105.2323
YLR293C	756.283
YLR294C	3.26846
YLR295C	123.332
YLR296W	1.11299
YLR297W	58.1
YLR298C	28.74675
YLR299C-A	0
YLR299W	24.5622
YLR300W	417.1155
YLR301W	152.91479
YLR302C	0.153282
YLR303W	0
YLR304C	581.221
YLR305C	34.9387
YLR306W	12.5496
YLR307C-A	3.99742
YLR307W	3.92323
YLR308W	0.830298
YLR309C	20.7832
YLR310C	38.6847
YLR311C	0.876898
YLR312C	3.707487
YLR312W-A	50.9397
YLR313C	5.509766
YLR314C	68.1714931963
YLR315W	7.26891
YLR316C	17.35314
YLR317W	1.66885
YLR318W	7.41538
YLR319C	22.9161
YLR320W	13.5913
YLR321C	30.6821
YLR322W	6.96518
YLR323C	19.30253
YLR324W	29.34550156591
YLR325C	577.642
YLR326W	15.6758
YLR327C	304.788
YLR328W	44.1055
YLR329W	7.72193
YLR330W	56.6042
YLR331C	0
YLR332W	55.3854
YLR333C	110.382
YLR334C	15.9128
YLR335W	54.0348
YLR336C	28.0722
YLR337C	5.60715
YLR338W	1.76798
YLR339C	79.5255
YLR340W	657.155
YLR341W	8.39499
YLR342W	430.05
YLR342W-A	73.1033
YLR343W	36.3542
YLR344W	477.13
YLR345W	37.14044
YLR346C	8.43715
YLR347C	85.8158
YLR347W-A	0
YLR348C	38.52256
YLR349W	3.41465
YLR350W	68.1342
YLR351C	74.8432
YLR352W	18.710600161222
YLR353W	13.97915
YLR354C	507.166155058
YLR355C	617.66778
YLR356W	32.078
YLR357W	31.278
YLR358C	0
YLR359W	166.7739
YLR360W	16.96732
YLR361C	26.44996
YLR361C-A	31.14453
YLR362W	22.1981
YLR363C	19.83196
YLR363W-A	84.5723
YLR364C-A	2.60198
YLR364W	26.25343
YLR365W	8.06835
YLR366W	0.211011
YLR367W	91.3598
YLR368W	29.78530105235
YLR369W	27.7234
YLR370C	67.1494
YLR371W	29.1968
YLR372W	107.52300000178
YLR373C	13.6646
YLR374C	0.955116
YLR375W	79.6213
YLR376C	7.24329
YLR377C	8.98738
YLR378C	80.8617
YLR379W	113.212
YLR379W-A	0.26589
YLR380W	46.0297
YLR381W	13.8439
YLR382C	20.5664150423
YLR383W	9.08083
YLR384C	74.0644
YLR385C	29.174
YLR386W	20.1839000029673
YLR387C	102.4141
YLR388W	82.2649
YLR389C	21.3344
YLR390W	53.9704
YLR390W-A	192.3623
YLR392C	17.60026
YLR393W	19.86818
YLR394W	9.591639
YLR395C	35.1266
YLR396C	23.1585
YLR397C	42.85052
YLR398C	41.4441
YLR399C	58.5453000003311
YLR399W-A	0
YLR400W	0.922788
YLR401C	58.0608
YLR402W	85.96
YLR403W	49.5211
YLR404W	17.27682
YLR405W	34.4533
YLR406C	390.6223
YLR406C-A	13.3504
YLR407W	102.3755
YLR408C	18.1625
YLR409C	82.1342541
YLR410W	51.8417
YLR410W-A	37.1531
YLR410W-B	23.2579
YLR411W	16.63219
YLR412C-A	1.06829
YLR412W	48.3074
YLR413W	160.3117984
YLR414C	98.8455
YLR415C	1.90892
YLR416C	1.17217
YLR417W	19.35399
YLR418C	30.8264
YLR419W	33.7877
YLR420W	56.7881
YLR421C	163.7611
YLR422W	26.6083
YLR423C	7.476842
YLR424W	9.92526
YLR425W	11.4624
YLR426W	34.6175
YLR427W	30.35281
YLR428C	0
YLR429W	90.7584
YLR430W	31.3011
YLR431C	14.4307337
YLR432W	220.6746
YLR433C	33.8091
YLR434C	1.5345
YLR435W	54.1458
YLR436C	14.9603
YLR437C	28.8122
YLR437C-A	7.55484
YLR438C-A	8.44247
YLR438W	50.782715
YLR439W	6.05152
YLR440C	24.44796
YLR441C	568.591
YLR442C	12.4457
YLR443W	33.9826
YLR444C	9.04857
YLR445W	1.14096
YLR446W	16.25084
YLR447C	204.8074
YLR448W	557.1077
YLR449W	93.0637
YLR450W	28.5003
YLR451W	19.1869
YLR452C	54.4537
YLR453C	10.8612
YLR454W	42.6992
YLR455W	21.25784
YLR456W	7.74777
YLR457C	5.65869
YLR458W	0
YLR459W	24.9072
YLR460C	16.3276
YLR461W	1.46121
YLR462W	4.41653
YLR463C	0
YLR464W	0
YLR465C	1.0657
YLR466C-A	0
YLR466C-B	39.3726
YLR466W	45.5142
YLR467C-A	0
YLR467W	15.4072
YML001W	121.3449
YML002W	21.4736
YML003W	16.4237
YML004C	279.1097
YML005W	29.88684
YML006C	24.2953769
YML007C-A	6.65217
YML007W	120.722551
YML008C	109.5319
YML009C	140.0452
YML009C-A	12.7231
YML009W-B	3.00412
YML010W	31.9986
YML011C	39.17
YML012C-A	0
YML012W	171.7586
YML013W	23.80466
YML014W	45.5578
YML015C	22.18553
YML016C	44.9675
YML017W	49.2662
YML018C	63.6554
YML019W	41.98
YML020W	14.0875
YML021C	21.48201
YML022W	111.0445
YML023C	36.653
YML024W	770.2202
YML025C	35.8898
YML026C	675.971
YML027W	20.1436
YML028W	1392.861
YML029W	20.96746
YML030W	30.3636
YML031C-A	0.278791
YML031W	64.558260398
YML032C	71.1845
YML034C-A	5.06386
YML034W	31.1886
YML035C	75.244
YML036W	20.88052
YML037C	6.74657
YML038C	52.0861
YML039W	0.924935
YML040W	0
YML041C	28.957
YML042W	10.7196
YML043C	32.371
YML045W	0.95516
YML045W-A	34.1257
YML046W	36.3677
YML047C	0.315499
YML047W-A	0.72257
YML048W	268.146
YML049C	27.8746
YML050W	16.353
YML051W	63.7127
YML052W	48.2054
YML053C	34.07
YML054C	10.1674
YML054C-A	54.1648
YML055W	70.1881
YML056C	178.0137
YML057C-A	9.60174
YML057W	36.798
YML058W	117.9147
YML058W-A	30.0574
YML059C	32.4842
YML060W	19.39124
YML061C	15.7667
YML062C	10.8614
YML063W	694.781
YML064C	26.69551
YML065W	13.8788
YML066C	15.3846
YML067C	69.1379
YML068W	15.39533
YML069W	63.669
YML070W	160.8213
YML071C	10.3843
YML072C	140.785
YML073C	401.7165
YML074C	50.3270000006409
YML075C	37.489
YML076C	17.2374
YML077W	54.80966
YML078W	159.9638
YML079W	94.8677
YML080W	38.7953
YML081C-A	491.268
YML081W	39.9697
YML082W	48.45106
YML083C	2.27053
YML084W	0.206967
YML085C	107.3487
YML086C	58.352321689
YML087C	12.13816
YML088W	48.9852
YML089C	1.04211
YML090W	6.03626
YML091C	16.5475
YML092C	202.7114
YML093W	47.9787
YML094C-A	0
YML094W	60.2625
YML095C	9.3684
YML096W	19.71073
YML097C	23.2653
YML098W	23.62508
YML099C	23.6143
YML099W-A	0
YML100W	61.8315
YML100W-A	1.79097
YML101C	80.9319
YML101C-A	13.8405
YML102W	24.03471
YML103C	42.7904
YML104C	16.3634
YML105C	63.1048
YML106W	203.4532
YML107C	0
YML108W	42.242
YML109W	11.8738
YML110C	165.6291
YML111W	29.8644
YML112W	27.69236
YML113W	48.0982
YML114C	23.25139
YML115C	44.0232
YML116W	17.471327176
YML116W-A	61.8821
YML117W	45.9866
YML118W	10.883427
YML119W	13.26612
YML120C	19.74237
YML121W	32.0094
YML122C	4.04647
YML123C	74.1276608301
YML124C	120.0394
YML125C	263.0858
YML126C	179.407
YML127W	48.6641
YML128C	76.8353
YML129C	115.1687
YML130C	247.31
YML131W	41.2029
YML132W	33.9311
YML133C	12.9083
YML133W-A	8.9642
YML133W-B	0
YMR001C	24.48846
YMR001C-A	5.93395
YMR002W	623.592
YMR003W	16.1444
YMR004W	41.9134
YMR005W	54.37427
YMR006C	17.5091000011134
YMR007W	5.95559
YMR008C	65.4684
YMR008C-A	12.385
YMR009W	63.7574
YMR010W	49.1367
YMR011W	465.237
YMR012W	173.4540825287
YMR013C	17.8956
YMR013C-A	2.25031
YMR013W-A	60.4715
YMR014W	27.60773
YMR015C	72.8683
YMR016C	22.7624
YMR017W	3.06387
YMR018W	2.61773
YMR019W	9.77373
YMR020W	31.55792
YMR021C	20.9915
YMR022W	115.7517
YMR023C	15.492
YMR024W	57.8466
YMR025W	4.65287
YMR026C	22.7209
YMR027W	89.2619
YMR028W	20.52964
YMR029C	23.93442
YMR030W	10.2719996
YMR030W-A	2.76419
YMR031C	34.2554
YMR031W-A	0.370997
YMR032W	10.85315
YMR033W	47.6376
YMR034C	9.47349
YMR035W	30.2419
YMR036C	15.0593644
YMR037C	29.2367
YMR038C	133.4623
YMR039C	37.11453
YMR040W	9.9949
YMR041C	16.55475
YMR042W	27.5905
YMR043W	47.7896
YMR044W	16.9929
YMR045C	117.669
YMR046C	1.18919
YMR046W-A	453.319
YMR047C	47.48097
YMR048W	15.63114
YMR049C	99.7213
YMR050C	21.8308
YMR051C	3.06111
YMR052C-A	1.864711
YMR052W	11.87335
YMR053C	5.73111
YMR054W	43.51378
YMR055C	6.92183
YMR056C	8.28056
YMR057C	4.19853
YMR058W	205.3598
YMR059W	28.3978
YMR060C	20.7876
YMR061W	37.5639
YMR062C	27.97465
YMR063W	14.9928
YMR064W	29.0307
YMR065W	8.82129
YMR066W	12.8313
YMR067C	27.39684
YMR068W	13.200100145971
YMR069W	8.25695
YMR070W	8.84695
YMR071C	73.7592
YMR072W	150.7824
YMR073C	33.735
YMR074C	100.6718
YMR075C-A	0
YMR075W	15.2578
YMR076C	8.78054
YMR077C	18.31617
YMR078C	13.79946587
YMR079W	149.2927
YMR080C	59.1635
YMR081C	15.05102
YMR082C	1.26357
YMR083W	421.864
YMR084W	5.29547
YMR085W	6.61345
YMR086C-A	0
YMR086W	24.6609
YMR087W	22.97158
YMR088C	37.5462
YMR089C	59.628100198755
YMR090W	50.7466
YMR091C	28.1203
YMR092C	112.3524
YMR093W	96.5776
YMR094W	7.45127
YMR095C	5.8704
YMR096W	15.36335
YMR097C	21.34
YMR098C	26.1896
YMR099C	218.4026
YMR100W	53.9852
YMR101C	3.45942
YMR102C	52.036
YMR103C	20.07997
YMR104C	15.5703
YMR105C	107.1252
YMR105W-A	0
YMR106C	8.02255
YMR106W-A	393.746
YMR107W	3.8033
YMR108W	155.1865
YMR109W	33.84761
YMR110C	48.5692
YMR111C	13.8689
YMR112C	37.4626
YMR113W	19.6711
YMR114C	13.38657
YMR115W	28.6214
YMR116C	368.0722
YMR117C	9.98195
YMR118C	18.9514
YMR119W	17.0952
YMR119W-A	45.1961
YMR120C	180.566
YMR121C	90.7375
YMR122C	0
YMR122W-A	585.293
YMR123W	145.5975
YMR124W	18.1638
YMR125W	79.7041
YMR126C	14.9693
YMR127C	14.0957
YMR128W	39.2659
YMR129W	52.18208
YMR130W	45.2146
YMR131C	182.184
YMR132C	17.54305
YMR133W	6.79327
YMR134W	20.784438
YMR135C	19.55936
YMR135W-A	0.705732
YMR136W	3.10158
YMR137C	6.9753
YMR138W	7.56767
YMR139W	30.4781
YMR140W	34.64808
YMR141C	3.74264
YMR141W-A	9.99125
YMR142C	454.4098
YMR143W	457.386
YMR144W	10.37884
YMR145C	197.145
YMR146C	220.716
YMR147W	17.8637
YMR148W	22.21052
YMR149W	135.587
YMR150C	50.6645
YMR151W	30.3134
YMR152W	76.855562975
YMR153C-A	9.65593
YMR153W	42.1405
YMR154C	3.74715
YMR155W	12.23361
YMR156C	14.68625
YMR157C	33.8928
YMR158C-A	24.22433
YMR158W	56.37
YMR158W-B	0
YMR159C	0.937252
YMR160W	14.1179
YMR161W	54.2199
YMR162C	23.5452
YMR163C	10.903
YMR164C	9.09009
YMR165C	30.7595
YMR166C	24.5465
YMR167W	19.0568
YMR168C	16.7452
YMR169C	53.0534
YMR170C	29.8477
YMR171C	40.42933
YMR172C-A	9.19518
YMR172W	12.0302
YMR173W	243.6671
YMR173W-A	60.5517
YMR174C	46.2638
YMR175W	16.2346
YMR175W-A	8.55933
YMR176W	22.3643
YMR177W	17.276339
YMR178W	53.0826
YMR179W	9.55402
YMR180C	23.6759000019297
YMR181C	23.9339
YMR182C	0
YMR182W-A	10.1159
YMR183C	38.3036
YMR184W	66.6136
YMR185W	12.9379
YMR186W	3143.1
YMR187C	12.0711
YMR188C	39.89718
YMR189W	107.131000580703
YMR190C	28.5795
YMR191W	82.0997
YMR192W	15.47791
YMR193C-A	0
YMR193W	24.14152
YMR194C-A	5.81138
YMR194C-B	56.75712
YMR194W	398.8484
YMR195W	101.5987
YMR196W	56.8447
YMR197C	61.1113
YMR198W	6.85609
YMR199W	26.8576
YMR200W	100.7213
YMR201C	18.07598
YMR202W	199.0658
YMR203W	100.1896
YMR204C	5.12959
YMR205C	520.824
YMR206W	6.53799
YMR207C	10.7809
YMR208W	37.7986
YMR209C	34.4859
YMR210W	28.15756
YMR211W	20.6508
YMR212C	50.6176
YMR213W	11.430243
YMR214W	64.542790331
YMR215W	40.66725
YMR216C	63.7303
YMR217W	275.183
YMR218C	17.717
YMR219W	14.1668
YMR220W	50.9939
YMR221C	42.9727
YMR222C	61.0139
YMR223W	30.9796
YMR224C	14.98918
YMR225C	111.3396
YMR226C	213.2674
YMR227C	3.377749
YMR228W	23.5314
YMR229C	101.266
YMR230W	565.1558
YMR230W-A	4.68931
YMR231W	22.6403
YMR232W	5.75009
YMR233W	24.661
YMR234W	18.673596
YMR235C	99.8351
YMR236W	100.964
YMR237W	91.63965
YMR238W	87.5573099
YMR239C	26.2813
YMR240C	10.04341
YMR241W	81.1362
YMR242C	522.5244
YMR242W-A	0
YMR243C	150.8214
YMR244C-A	90.627
YMR244W	0
YMR245W	0
YMR246W	160.5224
YMR247C	28.8712
YMR247W-A	34.7986
YMR250W	80.1245
YMR251W	5.68976
YMR251W-A	414.602
YMR252C	32.2677
YMR253C	9.57488
YMR254C	0
YMR255W	37.1955
YMR256C	44.38095
YMR257C	13.69545
YMR258C	28.32472
YMR259C	33.247
YMR260C	276.728
YMR261C	51.8139
YMR262W	22.44968
YMR263W	11.02629
YMR264W	114.3275
YMR265C	14.74835
YMR266W	73.1529
YMR267W	42.3871
YMR268C	15.6736
YMR269W	1.168868
YMR270C	24.7677
YMR271C	20.3073
YMR272C	70.8935
YMR272W-A	0
YMR272W-B	10.659
YMR273C	17.76730179232
YMR274C	12.3114
YMR275C	34.81737
YMR276W	281.81292
YMR277W	36.8059
YMR278W	22.2288
YMR279C	11.3808
YMR280C	8.4018
YMR281W	40.7613
YMR282C	17.384
YMR283C	16.452
YMR284W	12.42165
YMR285C	29.55163
YMR286W	86.0304
YMR287C	20.537
YMR288W	15.9935
YMR289W	55.702
YMR290C	113.682
YMR290W-A	66.6526
YMR291W	73.6436
YMR292W	81.1847
YMR293C	7.61573
YMR294W	7.2389
YMR294W-A	11.2277
YMR295C	225.4937
YMR296C	96.7057
YMR297W	424.079
YMR298W	88.7532
YMR299C	4.90548
YMR300C	103.7025
YMR301C	22.76817043
YMR302C	45.41751412
YMR303C	15.7474
YMR304C-A	29.6959
YMR304W	41.8291
YMR305C	145.3067
YMR306C-A	6.80686
YMR306W	6.23187
YMR307C-A	0
YMR307W	757.018
YMR308C	119.68475
YMR309C	196.279
YMR310C	48.6777
