"","logFC","logCPM","F","PValue","FDR"
"YER090W",-0.75143913853723,8.04265842756273,120.117420431323,8.59057683728202e-07,1.62299740564835e-05
"YER118C",-0.750233412477631,6.65147321880661,120.025174830172,8.62055331274882e-07,1.62299740564835e-05
"YKL015W",0.863204147167627,7.74191457089235,119.626363528037,8.75158433366972e-07,1.64149566827783e-05
"YBR082C",0.760824071686747,8.08327012903743,118.935215869224,8.98440515317765e-07,1.67326873010303e-05
"YLR172C",-0.765884755581845,7.7760941487288,118.9252838647,8.9878052795071e-07,1.67326873010303e-05
"YBR170C",0.873137727141077,7.24594460083405,118.724312623682,9.05693510625047e-07,1.67989374118898e-05
"YLR183C",-1.29169065693757,5.84520881977045,118.423935393898,9.16147587293928e-07,1.69301369637195e-05
"YML126C",-1.00183101095701,9.32377842201095,117.741209711108,9.40447078962509e-07,1.73152903361921e-05
"YBR084C-A",-1.76022398321914,10.1653439302449,117.341780183176,9.55025415589418e-07,1.74643385926934e-05
"YJL001W",0.783743623549691,7.87341146361768,117.328445544703,9.55516927795124e-07,1.74643385926934e-05
"YHL033C",-1.71861564981907,9.6510809088367,117.170660257018,9.61354221587698e-07,1.74870142329122e-05
"YMR002W",0.968351667781933,8.31269629107815,117.106474686552,9.63741199737176e-07,1.74870142329122e-05
"YNL305C",0.924182065376234,6.29339309099587,116.455622751814,9.88354347989011e-07,1.7841900171669e-05
"YIR039C",2.05695861025421,4.74740155827194,116.404296093958,9.9042496959345e-07,1.7841900171669e-05
"YMR230W",-1.53920985963731,8.4952543413378,116.237044204315,9.96787855378903e-07,1.78785944181481e-05
"YGL013C",0.720880479052108,7.86543653360133,116.164619479766,9.99601924337356e-07,1.78785944181481e-05
"YDL124W",1.3249485903785,9.06163745431354,115.806099584176,1.01367366110237e-06,1.80657569209988e-05
"YGL225W",-1.21074042400668,8.12249549393355,115.567177292649,1.02318408571404e-06,1.81101951795229e-05
"YGL189C",-1.80631228486685,10.648533600377,115.537002340525,1.02439273368901e-06,1.81101951795229e-05
"YER169W",0.804494120383924,7.32990151779409,115.47167557919,1.02701586081959e-06,1.81101951795229e-05
"YGR148C",-1.56549405799079,9.32916818488993,115.07965376298,1.04292584172968e-06,1.82592259936838e-05
"YER025W",-0.745484212777076,9.13292214485082,115.074625505883,1.04313183532172e-06,1.82592259936838e-05
"YDL136W",-1.49001956008835,8.73642142190874,114.994882230081,1.04640532351982e-06,1.82592259936838e-05
"YER073W",-1.60633745462137,8.005670288568,114.786212705249,1.05503008608405e-06,1.83458009413505e-05
"YDR070C",2.01929039996951,3.12910451650997,114.664912055847,1.06072023220754e-06,1.83809236086344e-05
"YLR450W",-0.955655204494284,7.82119160291072,114.473058799516,1.06813462204989e-06,1.84455799559511e-05
"YJL189W",-1.70067156923275,8.61474815277199,114.299108830391,1.07549858691024e-06,1.84995049876707e-05
"YGR264C",-0.95085345732995,9.77486043916384,114.225215403586,1.07864525886578e-06,1.84995049876707e-05
"YJL080C",-1.57196763058103,9.48546470226104,112.940906029326,1.13515214071349e-06,1.94021908556081e-05
"YMR319C",-0.803392694869451,7.9853604096534,111.972274144425,1.18014194611522e-06,2.01025539664797e-05
"YDR471W",-1.3030684764923,9.14799284183427,111.235948301972,1.21578508611823e-06,2.06394973263732e-05
"YIL052C",-1.68437263357478,8.76071566402901,110.505729918049,1.25242226647946e-06,2.11896307788147e-05
"YJL045W",2.29919906553443,4.1653737913423,110.284654940572,1.26408463221812e-06,2.1314935481981e-05
"YML106W",-0.928026216835377,8.43124173857212,109.8799239649,1.2848842832268e-06,2.15449608945701e-05
"YCL009C",-1.21196713845298,8.1079878299907,109.804290221971,1.2888759899236e-06,2.15449608945701e-05
"YMR250W",2.55373480581805,7.25002766443613,109.771128298091,1.29063264144789e-06,2.15449608945701e-05
"YGR254W",1.8114255182858,11.1876437261173,109.372685546907,1.31194237087276e-06,2.18279315393049e-05
"YBR149W",0.814740709808859,8.2057683764375,108.707588030928,1.34847013741131e-06,2.236138558992e-05
"YMR186W",1.11063411458313,12.7398918506443,107.933810786657,1.39252154926443e-06,2.30156696987336e-05
"YGL103W",-1.57920958085728,10.4142265029891,105.925469989753,1.51521117575563e-06,2.49080225464481e-05
"YNL096C",-1.27288244788965,8.79086400519019,105.898240906875,1.51696223575613e-06,2.49080225464481e-05
"YBR187W",-1.49191898187362,6.6296345693265,105.68722502171,1.53061683595984e-06,2.5050095145382e-05
"YGR123C",-0.674651807403916,7.52054990852074,104.557603524513,1.60627240244772e-06,2.62026455747824e-05
"YER035W",1.11208346958442,6.34029756445711,103.985654716918,1.64629824989944e-06,2.67683819334298e-05
"YDR032C",0.892187933723664,8.00404392894338,103.851619530055,1.65584876926412e-06,2.68365392766173e-05
"YBR283C",-0.623219625968474,8.89547741901507,103.752638465287,1.6629459286384e-06,2.68646232600681e-05
"YDL204W",1.10863137832262,5.1692507328476,103.322602334849,1.6942233663563e-06,2.71786711043687e-05
"YBL058W",0.69254967403912,8.01034023670787,103.31481466452,1.69478305752011e-06,2.71786711043687e-05
"YLR083C",-0.975534899281822,8.43168855369632,103.192293261316,1.70382352187155e-06,2.71786711043687e-05
"YCR053W",-0.947596811367937,8.99148464566652,103.188639016688,1.70409399496241e-06,2.71786711043687e-05
"YMR079W",-0.864152886064172,8.17038879882703,102.702805640078,1.74052685541381e-06,2.76716142600392e-05
"YBR105C",1.8010483825495,7.76123883335653,102.562233655071,1.75124347059819e-06,2.7753883863151e-05
"YDR019C",1.66904184402182,6.81166806090328,102.470080568593,1.75831354939759e-06,2.77780260422181e-05
"YMR251W-A",2.23250115040884,8.81242536181586,101.05819537206,1.87102844444023e-06,2.94657561313103e-05
"YKL145W",0.664873204685842,8.34155002500478,100.419949296364,1.92483211906294e-06,3.02180540823424e-05
"YJR078W",2.47662600405768,5.37697016016667,100.146317052271,1.94898548133052e-06,3.04596042553365e-05
"YBR078W",-0.878056616934977,10.3453848378479,100.101399147671,1.95238278074342e-06,3.04596042553365e-05
"YER055C",-1.09894953797253,7.62414366921689,99.1780513978582,2.03497069208531e-06,3.16494820682088e-05
"YDR037W",-0.823770313812082,10.2003044378665,99.0330042641198,2.04832354264422e-06,3.17585272494187e-05
"YCR034W",-1.09244139992116,7.4083694910931,98.1985088425441,2.12723444919931e-06,3.28802164246609e-05
"YKL080W",-0.764910907350448,8.88247411430188,98.0041629093643,2.14613447192271e-06,3.30702813396583e-05
"YKR057W",-1.51442920639736,8.17577465376784,97.5831241342193,2.1877805505214e-06,3.36086042853104e-05
"YLR043C",-0.938462318636326,7.75128048740662,97.2378580816025,2.22266045471306e-06,3.40400108782967e-05
"YML007W",0.817984850859836,8.16731998329318,96.8451259727173,2.26315380078641e-06,3.45544946168852e-05
"YLR175W",-0.754924659902634,8.88045072807247,95.847162456663,2.37012090559205e-06,3.60777066723556e-05
"YKL142W",0.9072695596542,7.09319875761612,95.2983264841071,2.43154628643587e-06,3.69005569771843e-05
"YFL004W",-0.689458033553084,8.18123717084095,95.0792273440095,2.45660141675627e-06,3.7168156782826e-05
"YDR204W",0.803085983911952,6.34579413896172,94.9839410001701,2.46759806550137e-06,3.72220816627435e-05
"YDL227C",-3.5095776183162,6.16097283307236,93.9801852848981,2.58717196527633e-06,3.89085801864981e-05
"YGR253C",0.648187576216039,8.11546223950605,93.8099247891131,2.60804136784606e-06,3.91050035035122e-05
"YHR013C",-0.690151277046248,6.70178469199059,93.7436702968541,2.61625205996838e-06,3.91110158696168e-05
"YBL032W",-0.780907562944294,7.54451057666635,93.2476184844179,2.67871541680513e-06,3.99016254229839e-05
"YDR001C",1.31748097382739,8.11263837830553,93.197909410902,2.6850734360115e-06,3.99016254229839e-05
"YDR144C",-1.02275125343443,7.67409200677695,92.7362715495412,2.74499769315918e-06,4.05933057017763e-05
"YLL024C",0.978030175516935,13.67492526821,92.7147531450982,2.74782959922168e-06,4.05933057017763e-05
"YLR293C",-0.785127155654068,10.0320817617728,92.3072846365282,2.80213393223148e-06,4.1157882900212e-05
"YEL060C",1.66003093102169,8.82007408999424,92.304692786944,2.80248363997051e-06,4.1157882900212e-05
"YLR180W",-1.49401198401522,8.80612608535831,92.1381695645916,2.82505185055754e-06,4.13680107239536e-05
"YDL191W",-1.55247801965501,9.60308143307828,91.8661991354902,2.86238390748008e-06,4.17924740777266e-05
"YFR052C-A",3.27220398238156,4.15927086036677,91.3646142430823,2.93401244219268e-06,4.2713762530526e-05
"YGR087C",2.2575759191289,3.42782028223649,91.2926409818321,2.94674115309905e-06,4.27747237528117e-05
"YJL133C-A",2.51772877973749,4.84803651620703,90.9723590595186,2.98961398322248e-06,4.32716382311507e-05
"YDR384C",-0.880013163828608,6.82228105245838,90.825241979349,3.0108809578854e-06,4.34538669656774e-05
"YDL112W",-0.984022831158062,8.17595815905383,90.6827434487372,3.03192271478187e-06,4.35257351788093e-05
"YJR069C",-0.753080685282648,6.35892673797722,90.6738593643989,3.03324312647852e-06,4.35257351788093e-05
"YGL195W",-0.924759026694315,10.955336141484,90.4369379600915,3.06863958546961e-06,4.39078486972337e-05
"YLR217W",2.74533430169268,5.37850257336104,90.322584577609,3.08614828533835e-06,4.403256584893e-05
"YJR094W-A",-1.25968409293444,8.50213587738544,89.7546038565181,3.17340837724548e-06,4.51215072972226e-05
"YHR026W",-1.09844301039829,7.70861951954076,89.7094699999007,3.18048963177308e-06,4.51215072972226e-05
"YJL039C",-0.590819022126317,8.80399132091423,89.6277306175691,3.19336160007031e-06,4.51761437659664e-05
"YIR028W",1.30187499391329,4.15028675543739,88.5751053984338,3.36522007395054e-06,4.74733017756178e-05
"YDR059C",1.82376502268085,5.15972237454831,88.4834203431334,3.38044271564016e-06,4.75540930334997e-05
"YLR384C",-0.798556366523011,9.35892237031019,88.3939467078837,3.39550415484775e-06,4.76321703290687e-05
"YLR367W",-1.14721626641731,8.16433756639645,87.6364656466112,3.52726492146746e-06,4.93422981192989e-05
"YLR285W",-0.613604369288828,6.40014135908985,86.7066343918728,3.69753823226626e-06,5.15801433626447e-05
"YNL187W",0.894811264809548,5.53435784725932,86.2094599598698,3.79265707794044e-06,5.27600740175714e-05
"YNL162W",-1.52863418434341,8.8158776976242,85.8261007933751,3.86799385015331e-06,5.36590393395229e-05
"YLR100W",-0.627224658149018,7.66422334491439,85.671224232454,3.89894780186978e-06,5.3939034783878e-05
"YBL004W",-0.789733630912969,10.1858356338157,85.3823521000289,3.95748289645184e-06,5.45557086820463e-05
"YMR076C",-1.22291734649387,6.58249304737259,85.3441273239056,3.96531109430209e-06,5.45557086820463e-05
"YJL121C",-1.21334641734369,7.64513304790708,85.2712133626688,3.98028614149286e-06,5.4567165611479e-05
"YBL022C",0.732031210019525,9.27161362695962,85.2340974979896,3.98793582543956e-06,5.4567165611479e-05
"YGR231C",0.72390505179336,7.91974514889561,84.2429217107614,4.19895511644849e-06,5.72980033328993e-05
"YDR119W",-0.866004266465733,8.08267673213265,84.1050250177366,4.22936855209556e-06,5.7556189426344e-05
"YJL161W",1.83298452091281,4.29905495133563,84.0148198804425,4.24982312248102e-06,5.76712136067482e-05
"YDL228C",-2.34193555659806,8.61623233610404,83.9635294388104,4.26085244299058e-06,5.76712136067482e-05
"YFL026W",-1.0028881589598,8.9299558967217,83.3715686306634,4.39567102650844e-06,5.90889955440712e-05
"YJR070C",-0.789564938423441,7.92392881463841,83.3487900060566,4.40096096822127e-06,5.90889955440712e-05
"YDL040C",-0.6621122899524,8.49382029890084,83.3486318274026,4.4009974716331e-06,5.90889955440712e-05
"YGL253W",-0.784067131822762,11.0195852054307,83.2039162718582,4.4347841615914e-06,5.93785084741988e-05
"YKL056C",-1.1134767493192,10.5672491748234,83.1550053556445,4.4462740970097e-06,5.93785084741988e-05
"YFR024C-A",0.568489221065844,8.09756880874076,82.8517881186523,4.51831133187379e-06,6.01800615692126e-05
"YDL183C",0.848483451814759,5.02022386652561,82.5762464636084,4.58503211117437e-06,6.09067395563958e-05
"YIL119C",-0.875942606634177,4.89079412190225,82.2218651885437,4.67254867533906e-06,6.19050893283017e-05
"YLR197W",-0.993944761706928,9.32295700824322,81.9647310203987,4.73728065817931e-06,6.25971016785276e-05
"YBL041W",0.679745499798024,7.85949711759741,81.824450161733,4.77307047710642e-06,6.29040446035499e-05
"YBR173C",0.894374863541529,6.98583608192191,81.7271591560614,4.7980851646136e-06,6.30677441059971e-05
"YLR287C-A",-1.08337006160467,9.37188794262904,81.1715916346532,4.94398285591986e-06,6.48153563938394e-05
"YGR185C",-0.760859175030292,8.95274378984356,81.0659703958994,4.97232245814814e-06,6.50166863457072e-05
"YGR180C",-0.61141355451524,9.49255210594903,80.9571964104202,5.00171283728934e-06,6.52306715863152e-05
"YEL071W",0.858598706273161,9.6877671866874,80.508683647718,5.12513415194476e-06,6.66666800855567e-05
"YGL087C",0.728714851383077,6.52696464356629,80.3293854331379,5.17550295137699e-06,6.70733629808919e-05
"YLR406C",-1.28362457874377,8.43289567053346,80.2777278111767,5.19012001809455e-06,6.70733629808919e-05
"YDR030C",0.79536242925697,4.44531682632355,80.233730194971,5.20300176482846e-06,6.70733629808919e-05
"YBR221C",-0.777386793316108,8.89538460522684,80.1610606412968,5.22332481205507e-06,6.70733629808919e-05
"YGL011C",0.659352345360378,7.95738258246754,80.1609217834944,5.22336492862377e-06,6.70733629808919e-05
"YBR191W-A",-2.55273507623113,6.45593046617372,80.0568248702284,5.25322123495462e-06,6.72842249223855e-05
"YGL097W",-0.582332185981675,7.47546273421738,79.9797597142603,5.27543596249246e-06,6.73963859698017e-05
"YDR380W",1.89766595573455,7.79296614780567,79.8965050497992,5.29957585213595e-06,6.73985765324803e-05
"YLR304C",1.27938369313817,10.4645722755008,79.8863641202452,5.30252379269114e-06,6.73985765324803e-05
"YHR072W",-0.548316723875371,7.36364556114818,79.8002757905961,5.32764288543766e-06,6.75464191652451e-05
"YDL133C-A",-1.62983191326499,8.07755388165025,79.4462350079115,5.4324609043235e-06,6.87014247698286e-05
"YLR042C",-1.18167257138146,3.93398670122114,79.3173167438904,5.47192473508526e-06,6.90261941393124e-05
"YBR026C",0.704576086959617,7.24967019266158,79.1042687788172,5.53607486908514e-06,6.96599571466793e-05
"YDR225W",-1.06919586535716,8.64784499806436,78.6912316033656,5.66441579005648e-06,7.09163595788486e-05
"YDR403W",1.288448084685,4.05394295539564,78.6539702902314,5.67692630822478e-06,7.09163595788486e-05
"YMR121C",0.758887779142225,6.00364612165391,78.6469173414084,5.67840658768336e-06,7.09163595788486e-05
"YKR046C",0.630747464442239,7.1904602190423,78.4943425856305,5.72685762771068e-06,7.12855695888151e-05
"YBL019W",0.762092445472664,4.92329877691026,78.4644980192977,5.73643860708716e-06,7.12855695888151e-05
"YDL149W",0.673835006930923,5.77243910077597,78.2458211098404,5.80687266733046e-06,7.19822235593835e-05
"YHR209W",1.45302491444049,5.41718457411476,78.0715822183602,5.86378995058012e-06,7.25082964753215e-05
"YGR034W",-1.73403856242604,9.60394314691393,77.7856571603859,5.95858321822418e-06,7.34989772336618e-05
"YDR158W",-0.845603487763075,9.2210153570251,77.5821439603995,6.02720686220558e-06,7.41623266021371e-05
"YJR109C",-0.567465729017732,7.99855598481874,77.5387025169521,6.04197868483865e-06,7.41623266021371e-05
"YLR229C",-0.608886590865784,7.10592304310732,77.3880578068504,6.09354299239117e-06,7.46123797210147e-05
"YCL030C",-0.988945821009339,7.78463332542606,76.8804419134582,6.27124029875709e-06,7.6600905893111e-05
"YLR188W",-0.649500809885362,7.08091552196861,76.760528088866,6.31412714035234e-06,7.69371015058018e-05
"YJL212C",-0.975286989238064,8.02518750855579,76.3756945036894,6.45416559004106e-06,7.8291746560807e-05
"YFR032C-A",-1.53652080177971,7.99032258351162,76.3473569769975,6.46462502014545e-06,7.8291746560807e-05
"YMR012W",-0.635300840332348,10.377199703121,76.2637531472263,6.4956012180243e-06,7.8291746560807e-05
"YAL007C",-0.723472418656348,7.39863669869025,76.2306045920729,6.50793427509357e-06,7.8291746560807e-05
"YLL047W",2.28747495219901,2.5423104548495,76.259855211286,6.51163783382191e-06,7.8291746560807e-05
"YDR104C",0.63854188115884,6.09820548637256,76.2006734489638,6.51910110140905e-06,7.8291746560807e-05
"YGR240C",-0.71205646307746,11.3612095496822,75.861724725076,6.64708481491367e-06,7.96378008447073e-05
"YDR056C",-0.607672750933827,6.30637398582199,75.7293460402525,6.69790057205485e-06,8.00550980068035e-05
"YLR447C",-0.934579774059979,9.01025934788628,75.2596832339037,6.8819803029912e-06,8.18661677957262e-05
"YLR449W",-0.703715272323152,7.67042885100078,75.2593347157922,6.88211993650174e-06,8.18661677957262e-05
"YJL159W",1.33833123144787,11.3386210445496,74.9551073721105,7.00462363755126e-06,8.31259601347315e-05
"YGR116W",-0.749972349743545,9.06626273658546,74.6413008309765,7.13375112059416e-06,8.44582165766798e-05
"YML070W",0.799565229279278,8.5858086511718,74.4944606605919,7.19515901299742e-06,8.49843309837053e-05
"YIL107C",1.05909304386022,6.20781178508031,74.1603341772791,7.3372902557005e-06,8.64591755307014e-05
"YBL077W",-1.26942838211794,3.88425129886357,73.7150081561023,7.53306734531223e-06,8.85577494491165e-05
"YLR372W",-1.05070938450606,8.51947418781942,73.0986231966573,7.81190147687182e-06,9.15351323290018e-05
"YCR082W",0.732051164360857,7.5766623111664,73.0749707094075,7.82289070223897e-06,9.15351323290018e-05
"YHR022C",0.912029819921494,3.98266155406192,73.029783472009,7.84463483296493e-06,9.15755973041686e-05
"YKL181W",-0.610081600780569,8.88041777962525,72.9311498644447,7.89010695476096e-06,9.18922223940533e-05
"YGL180W",1.22097503513011,6.65822033506502,72.3004234111143,8.19324721493891e-06,9.52013504696383e-05
"YML004C",0.849112783372605,8.19791521164168,72.0657269206995,8.30961144276497e-06,9.63299400587199e-05
"YLL018C",-0.801678795547873,9.61878534342547,71.511769119766,8.59227950608041e-06,9.93767569663988e-05
"YLR174W",1.04035106457608,4.17464056421561,70.5691279724036,9.10111727463183e-06,0.000104812734199306
"YHR116W",0.741187073536098,4.94271856368479,70.5625769980825,9.1041412493407e-06,0.000104812734199306
