gene	tpm
YKL132C	8.57475
YKL133C	4.933305
YKL134C	9.39372000157742
YKL135C	28.918058
YKL136W	0
YKL137W	29.6756
YKL138C	50.6216
YKL138C-A	27.1584
YKL139W	16.177867
YKL140W	30.86003
YKL141W	64.4469
YKL142W	70.2502
YKL143W	35.4484
YKL144C	44.90115
YKL145W	101.959
YKL145W-A	39.5959
YKL146W	28.01102
YKL147C	0
YKL148C	13.598
YKL149C	12.95539
YKL150W	29.582333992
YKL151C	17.7182
YKL152C	5590.062
YKL153W	1105.95
YKL154W	51.3701
YKL155C	16.22005
YKL156C-A	0
YKL156W	1837.958
YKL157W	73.9231
YKL159C	19.4546
YKL160W	84.1048
YKL161C	6.458
YKL162C	2.90741
YKL162C-A	21.8177
YKL163W	2.26085
YKL164C	336.275
YKL165C	39.5888
YKL165C-A	2.01271
YKL166C	20.35985
YKL167C	43.0367
YKL168C	8.747845
YKL169C	17.678288
YKL170W	43.35607
YKL171W	9.30337
YKL172W	50.6718
YKL173W	21.608
YKL174C	27.537800405802
YKL175W	51.7665
YKL176C	41.1393
YKL177W	0.980432
YKL178C	1.41251
YKL179C	27.8346
YKL180W	2056.259
YKL181W	191.745
YKL182W	451.975
YKL183C-A	0
YKL183W	34.0501
YKL184W	52.5414
YKL185W	20.22211
YKL186C	45.26151
YKL187C	4.5634
YKL188C	2.52427
YKL189W	10.93122
YKL190W	91.5225
YKL191W	107.9104
YKL192C	39.2102
YKL193C	21.836604
YKL194C	17.29773
YKL195W	53.6627
YKL196C	171.8996
YKL197C	12.9362
YKL198C	6.665443
YKL201C	5.65745
YKL202W	0.403344
YKL203C	17.0294
YKL204W	12.9336
YKL205W	40.2806263
YKL206C	26.9687
YKL207W	132.9848
YKL208W	8.78437
YKL209C	122.557
YKL210W	215.654
YKL211C	82.4211
YKL212W	130.982
YKL213C	27.16150014841
YKL214C	39.822
YKL215C	20.1309
YKL216W	226.884
YKL217W	4.33655
YKL218C	9.06669
YKL219W	20.6681
YKL220C	4.12593
YKL221W	0.566526
YKL222C	7.50077
YKL223W	0
YKL224C	0.131999
YKL225W	0
YKR001C	97.0086000005913
YKR002W	25.94664
YKR003W	38.7205
YKR004C	6.55394
YKR005C	3.70198
YKR006C	70.6617
YKR007W	19.06474
YKR008W	17.337
YKR009C	3.65687
YKR010C	9.08407
YKR011C	15.4338
YKR012C	3.96022
YKR013W	97.3214
YKR014C	52.1476
YKR015C	1.29645
YKR016W	21.95783
YKR017C	8.26534
YKR018C	67.6429
YKR019C	8.900094
YKR020W	14.051317
YKR021W	12.6661
YKR022C	12.4374
YKR023W	6.53981
YKR024C	35.295699
YKR025W	24.8037
YKR026C	68.5294
YKR027W	16.27658
YKR028W	31.9066
YKR029C	12.2327
YKR030W	29.16226
YKR031C	18.114
YKR032W	0
YKR033C	0
YKR034W	0.169989
YKR035C	32.6535
YKR035W-A	14.9044
YKR036C	16.64352
YKR037C	12.09202
YKR038C	39.6626
YKR039W	4.79721
YKR040C	19.065
YKR041W	2.072503
YKR042W	290.651
YKR043C	148.5466
YKR044W	18.75251
YKR045C	9.46013
YKR046C	60.9922150003
YKR047W	0
YKR048C	123.9344
YKR049C	21.29078
YKR050W	10.186196
YKR051W	19.7748
YKR052C	19.84097
YKR053C	18.916931
YKR054C	11.7905
YKR055W	17.23039
YKR056W	54.8751
YKR057W	758.524
YKR058W	4.66093
YKR059W	1110.412
YKR060W	45.2262
YKR061W	18.01546
YKR062W	29.8015
YKR063C	18.67303
YKR064W	13.1397369117
YKR065C	68.5432
YKR066C	83.829
YKR067W	15.57784
YKR068C	63.613
YKR069W	7.09588
YKR070W	40.1477
YKR071C	96.9836
YKR072C	24.0071
YKR073C	0.735525
YKR074W	48.3189
YKR075C	5.83304
YKR075W-A	11.1366
YKR076W	11.06851
YKR077W	2.73432
YKR078W	7.5707556904
YKR079C	29.3112
YKR080W	48.7778
YKR081C	107.35455
YKR082W	43.15390632449
YKR083C	19.88156
YKR084C	48.839900853222
YKR085C	74.7056
YKR086W	15.3704
YKR087C	26.17532
YKR088C	34.694
YKR089C	21.7994000935914
YKR090W	20.32064
YKR091W	3.046229
YKR092C	73.9317
YKR093W	147.4501
YKR094C	2342.52
YKR095W	28.6096
YKR095W-A	63.4847
YKR096W	13.9634
YKR097W	2.69248
YKR098C	6.93819
YKR099W	17.32452
YKR100C	28.005
YKR101W	4.13781
YKR102W	1.61224
YKR103W	3.99805
YKR104W	4.06502
YKR105C	3.88987
YKR106W	3.32759
YLL001W	21.729286
YLL002W	12.7397
YLL003W	11.1719
YLL004W	14.217
YLL005C	0.467549
YLL006W	19.78329
YLL006W-A	0.666851
YLL007C	8.35062
YLL008W	53.937
YLL009C	46.2781
YLL010C	15.3693
YLL011W	63.8226
YLL012W	22.0598
YLL013C	19.1482
YLL014W	130.5849
YLL015W	21.6135
YLL018C	268.1207
YLL018C-A	18.10652
YLL019C	7.14626
YLL019W-A	0
YLL020C	7.45513
YLL021W	28.7047
YLL022C	18.23594
YLL023C	16.56712
YLL024C	2566.22
YLL025W	6.89922
YLL026W	53.8581
YLL027W	35.0148
YLL028W	21.96253
YLL029W	32.17364
YLL030C	0.153654
YLL031C	40.9844
YLL032C	14.9738
YLL033W	10.9059
YLL034C	37.9504
YLL035W	31.86801
YLL036C	33.3184927444
YLL037W	0
YLL038C	12.45313
YLL039C	19.21335
YLL040C	25.8995
YLL041C	16.50715
YLL042C	4.370686
YLL043W	37.8304
YLL044W	925.195
YLL045C	1608.926
YLL046C	0.559676
YLL047W	4.00507
YLL048C	119.415
YLL049W	42.5124
YLL050C	700.761
YLL051C	36.4805
YLL052C	10.6812
YLL053C	13.9927
YLL054C	11.7404
YLL055W	7.57869
YLL056C	15.01313
YLL057C	5.20318
YLL058W	16.34687
YLL059C	2.64305
YLL060C	9.95686
YLL061W	32.90644
YLL062C	11.90796
YLL063C	6.17347
YLL064C	0.9314
YLL065W	0
YLL066C	8.67486
YLL066W-A	0
YLL066W-B	0
YLL067C	0
YLL067W-A	0
YLR001C	16.15149
YLR002C	51.57302
YLR003C	58.86100645371
YLR004C	2.997577
YLR005W	22.11843
YLR006C	14.2315
YLR007W	25.0076
YLR008C	90.184
YLR009W	138.9743
YLR010C	5.12433
YLR011W	8.41007
YLR012C	0.197402
YLR013W	0
YLR014C	13.4957
YLR015W	15.52008
YLR016C	22.10444
YLR017W	91.4235961
YLR018C	50.0382
YLR019W	33.22463
YLR020C	27.19768
YLR021W	37.9416
YLR022C	64.7978
YLR023C	26.71403
YLR024C	6.49922
YLR025W	17.738
YLR026C	21.81131
YLR027C	250.8497
YLR028C	77.69977
YLR029C	2865.53
YLR030W	8.61272
YLR031W	8.59086
YLR032W	8.99415
YLR033W	26.127
YLR034C	58.6573
YLR035C	6.62112
YLR035C-A	8.9298
YLR036C	20.49392
YLR037C	3.67425
YLR038C	74.7723
YLR039C	14.1757
YLR040C	6.71729
YLR041W	3.63793
YLR042C	18.57762
YLR043C	507.339
YLR044C	8858.79
YLR045C	20.408265
YLR046C	58.3321
YLR047C	5.13101
YLR048W	2659.036
YLR049C	23.193555
YLR050C	37.00952
YLR051C	46.8298
YLR052W	40.0502
YLR053C	0
YLR054C	1.10341
YLR055C	12.4761
YLR056W	332.643
YLR057W	19.0017
YLR058C	193.20093
YLR059C	63.916
YLR060W	257.408
YLR061W	2449.658
YLR062C	0
YLR063W	0.922519
YLR064W	32.25741
YLR065C	42.3453
YLR066W	67.6765
YLR067C	12.4973
YLR068W	6.87943
YLR069C	29.36817
YLR070C	3.56841
YLR071C	26.7635
YLR072W	10.150613
YLR073C	72.9555
YLR074C	109.1837
YLR075W	3804.31
YLR076C	886.289
YLR077W	19.01566
YLR078C	29.53664
YLR079W	28.09318
YLR080W	2.5284
YLR081W	3.56356
YLR082C	9.62684
YLR083C	110.4669
YLR084C	39.638
YLR085C	19.49735
YLR086W	14.0013
YLR087C	21.1464
YLR088W	42.232
YLR089C	41.7382
YLR090W	29.1937
YLR091W	12.6551
YLR092W	5.80846
YLR093C	56.7225
YLR094C	21.7636
YLR095C	16.48282531
YLR096W	30.8068
YLR097C	17.57341
YLR098C	10.01882
YLR099C	15.52511
YLR099W-A	47.3593
YLR100W	106.579
YLR101C	28.3866
YLR102C	7.44834
YLR103C	11.9301
YLR104W	61.9008
YLR105C	16.82215
YLR106C	56.6782
YLR107W	22.629313
YLR108C	30.9117
YLR109W	865.7596
YLR110C	4211.01
YLR111W	1.77647
YLR112W	16.016
YLR113W	102.5927
YLR114C	14.76984
YLR115W	18.9326
YLR116W	8.24272
YLR117C	12.08701218
YLR118C	43.7476
YLR119W	9.9898
YLR120C	47.4499
YLR120W-A	7.17959
YLR121C	28.17184
YLR122C	3.54041
YLR123C	3.46157
YLR124W	0
YLR125W	4.48049
YLR126C	23.00802
YLR127C	10.68047
YLR128W	10.07642
YLR129W	60.30071
YLR130C	68.1835
YLR131C	7.11268
YLR132C	8.284
YLR133W	11.96352
YLR134W	8.8775
YLR135W	5.95457
YLR136C	29.9389
YLR137W	11.34977
YLR138W	28.8963
YLR139C	1.069279
YLR140W	5.80573
YLR141W	10.2584
YLR142W	2.44469
YLR143W	19.659800689022
YLR144C	14.0285
YLR145W	14.05623
YLR146C	34.6465
YLR146W-A	49.0388
YLR147C	29.96478
YLR148W	16.2344
YLR149C	3.01081
YLR149C-A	0
YLR150W	1408.34
YLR151C	3.417
YLR152C	7.81676
YLR153C	198.8411
YLR154C	41.5048
YLR154C-G	0
YLR154C-H	33.3492
YLR154W-A	0
YLR154W-B	0
YLR154W-C	0
YLR154W-E	11.2128
YLR154W-F	8749.85
YLR155C	62.8304
YLR156C-A	33.3492
YLR156W	3.79364
YLR157C	62.8304
YLR157C-A	4.65447e-10
YLR157C-B	0.302871
YLR157C-C	33.3492
YLR157W-D	21.1616
YLR157W-E	0
YLR158C	62.8304
YLR159C-A	33.3492
YLR159W	3.79364
YLR160C	62.8304
YLR161W	3.79364
YLR162W	1.27909
YLR162W-A	0
YLR163C	39.51987
YLR163W-A	0
YLR164W	5.696672
YLR165C	5.985418
YLR166C	24.2098
YLR167W	6093.316
YLR168C	12.20424
YLR169W	0
YLR170C	7.39971000539253
YLR171W	7.03336
YLR172C	157.7471
YLR173W	8.07406
YLR174W	4.10643
YLR175W	200.8086
YLR176C	2.78495
YLR177W	11.1314
YLR178C	15.06944
YLR179C	155.3804
YLR180W	195.074000002887
YLR181C	16.74506
YLR182W	15.925997
YLR183C	28.7947
YLR184W	0
YLR185W	2238.585
YLR186W	89.3051
YLR187W	12.8996
YLR188W	30.98403
YLR189C	19.9251
YLR190W	39.00392
YLR191W	16.14561
YLR192C	163.0841
YLR193C	13.30231
YLR194C	47.7006
YLR195C	46.789
YLR196W	98.068
YLR197W	336.245
YLR198C	97.1249
YLR199C	32.115
YLR200W	40.6867
YLR201C	31.55734
YLR202C	0.668809
YLR203C	48.712
YLR204W	44.6225
YLR205C	4.38657
YLR206W	23.1872
YLR207W	21.43813
YLR208W	155.8629
YLR209C	27.2259
YLR210W	11.3766
YLR211C	7.01489
YLR212C	20.76541
YLR213C	7.29474
YLR214W	108.854
YLR215C	22.7858
YLR216C	171.228
YLR217W	39.4668
YLR218C	14.3786
YLR219W	12.6748
YLR220W	27.91333
YLR221C	74.1765
YLR222C	67.1410985
YLR222C-A	2.41787
YLR223C	20.4457
YLR224W	51.1118
YLR225C	25.5829
YLR226W	21.77105
YLR227C	7.11337
YLR227W-A	0
YLR227W-B	156.554
YLR228C	14.157241019
YLR229C	136.4529
YLR230W	143.939
YLR231C	35.4734
YLR232W	0.616761
YLR233C	7.25927
YLR234W	4.54794
YLR235C	1.60324
YLR236C	3.43942
YLR237W	22.80332
YLR238W	7.70857
YLR239C	15.9972000172754
YLR240W	16.7071
YLR241W	32.0897000011365
YLR242C	12.28139
YLR243W	39.3969
YLR244C	233.6405
YLR245C	1.242816
YLR246W	12.9653
YLR247C	17.0338
YLR248W	83.908
YLR249W	2910.957
YLR250W	86.2695
YLR251W	12.8921
YLR252W	11.59299
YLR253W	23.2375
YLR254C	15.10555
YLR255C	1.154217
YLR256W	51.2747
YLR256W-A	130.973
YLR257W	89.2881
YLR258W	21.57702
YLR259C	246.9062
YLR260W	12.37207596
YLR261C	23.90335
YLR262C	28.1607
YLR262C-A	112.5255
YLR263W	2.90437
YLR264C-A	0
YLR264W	546.465
YLR265C	21.6597
YLR266C	14.60074
YLR267W	3.2197
YLR268W	45.36711
YLR269C	0
YLR270W	28.20092
YLR271W	62.6143
YLR272C	16.3905000151585
YLR273C	5.17844
YLR274W	24.3166
YLR275W	29.75583
YLR276C	70.8611
YLR277C	19.8268
YLR278C	15.4347
YLR279W	2.42695
YLR280C	0.0672058
YLR281C	0.596982
YLR282C	0
YLR283W	15.49338
YLR284C	4.80916
YLR285C-A	3.60012
YLR285W	55.531527
YLR286C	299.78
YLR286W-A	93.735
YLR287C	47.4235
YLR287C-A	4200.154
YLR288C	6.33753
YLR289W	6.5175
YLR290C	19.70676
YLR291C	121.3119
YLR292C	107.2278
YLR293C	1035.969
YLR294C	1.77632
YLR295C	97.6060000014261
YLR296W	1.00321
YLR297W	23.22581
YLR298C	15.54328
YLR299C-A	0
YLR299W	6.74115
YLR300W	328.9214
YLR301W	172.9172
YLR302C	0
YLR303W	0
YLR304C	224.0687
YLR305C	37.9243
YLR306W	12.90989
YLR307C-A	1.28694
YLR307W	1.22047
YLR308W	0.106215
YLR309C	12.1821
YLR310C	34.9161
YLR311C	0.347782
YLR312C	0.637076
YLR312W-A	36.3228
YLR313C	8.438466
YLR314C	57.2754000017784
YLR315W	6.46381
YLR316C	14.40021
YLR317W	2.41657
YLR318W	5.15677
YLR319C	17.3952
YLR320W	7.84708
YLR321C	28.5367
YLR322W	6.61419
YLR323C	14.30822
YLR324W	13.8761
YLR325C	1776.777
YLR326W	8.17855
YLR327C	7.645662
YLR328W	43.0779
YLR329W	2.61065
YLR330W	40.7107
YLR331C	0
YLR332W	21.86589
YLR333C	331.11
YLR334C	7.21983
YLR335W	56.2146
YLR336C	24.44034
YLR337C	3.20141
YLR338W	0.744981
YLR339C	410.833
YLR340W	2234.367
YLR341W	3.23749
YLR342W	423.568
YLR342W-A	64.0354
YLR343W	21.3362
YLR344W	1084.5127
YLR345W	12.118795
YLR346C	42.9511
YLR347C	85.155
YLR347W-A	0
YLR348C	48.6456
YLR349W	1.69092
YLR350W	42.0407
YLR351C	83.8391
YLR352W	9.22539
YLR353W	17.6408
YLR354C	552.462
YLR355C	1328.5357
YLR356W	8.63183
YLR357W	25.3278
YLR358C	0
YLR359W	183.872
YLR360W	15.48022
YLR361C	20.68096
YLR361C-A	17.30174
YLR362W	9.20961
YLR363C	20.289718
YLR363W-A	103.2648
YLR364C-A	0
YLR364W	27.27781
YLR365W	1.61497
YLR366W	0
YLR367W	218.1177
YLR368W	19.263200777489
YLR369W	15.8936
YLR370C	47.6257
YLR371W	21.8025
YLR372W	211.858968
YLR373C	13.5597
YLR374C	0.968773
YLR375W	42.3366
YLR376C	5.2399
YLR377C	4.38011
YLR378C	85.882
YLR379W	123.874
YLR379W-A	0
YLR380W	37.78861
YLR381W	9.18067
YLR382C	13.254679
YLR383W	8.61732
YLR384C	100.463
YLR385C	20.605
YLR386W	20.91473898
YLR387C	38.5997
YLR388W	165.523
YLR389C	27.256
YLR390W	20.14669
YLR390W-A	72.4696
YLR392C	6.66526
YLR393W	10.447
YLR394W	5.3354
YLR395C	44.0281
YLR396C	16.31353
YLR397C	43.521
YLR398C	31.22208425
YLR399C	49.5008
YLR399W-A	0
YLR400W	0
YLR401C	47.1682
YLR402W	37.5423
YLR403W	28.5137
YLR404W	15.70556
YLR405W	26.98849
YLR406C	1040.587
YLR406C-A	10.008
YLR407W	51.1127
YLR408C	10.847737
YLR409C	76.9768154
YLR410W	30.601
YLR410W-A	20.7673
YLR410W-B	22.4232
YLR411W	5.864685
YLR412C-A	0.403408
YLR412W	44.271
YLR413W	234.1944
YLR414C	32.7115
YLR415C	0.780878
YLR416C	0.351221
YLR417W	9.240798
YLR418C	21.28980115
YLR419W	25.3849
YLR420W	103.8972
YLR421C	90.3536
YLR422W	18.0535
YLR423C	4.50259
YLR424W	7.89897
YLR425W	8.27274
YLR426W	21.67528
YLR427W	20.26985
YLR428C	0.458094
YLR429W	75.6905
YLR430W	25.7995
YLR431C	6.430019
YLR432W	369.717
YLR433C	30.6074
YLR434C	0.377439
YLR435W	59.0916
YLR436C	14.5474
YLR437C	31.6718
YLR437C-A	12.9942
YLR438C-A	6.62063
YLR438W	44.00156
YLR439W	3.52774
YLR440C	13.2069
YLR441C	1719.27
YLR442C	7.78212
YLR443W	21.8257
YLR444C	12.0426
YLR445W	0.75069
YLR446W	12.10041
YLR447C	369.6235
YLR448W	1723.467
YLR449W	101.3661
YLR450W	40.8849
YLR451W	14.4152
YLR452C	92.4054
YLR453C	7.65868
YLR454W	36.3699
YLR455W	20.53521
YLR456W	6.7044
YLR457C	3.68814
YLR458W	0
YLR459W	30.16095
YLR460C	17.3566
YLR461W	0.994516
YLR462W	2.83166
YLR463C	3.01442
YLR464W	0
YLR465C	1.57947
YLR466C-A	0
YLR466C-B	3.05227
YLR466W	31.5581
YLR467C-A	0
YLR467W	14.2301
YML001W	126.1455
YML002W	9.9821
YML003W	7.08398
YML004C	119.3782
YML005W	22.2208
YML006C	14.906889
YML007C-A	3.72416
YML007W	46.2766
YML008C	99.34
YML009C	89.2833
YML009C-A	14.3787
YML009W-B	4.84206
YML010W	34.7189
YML011C	28.317
YML012C-A	0
YML012W	217.0295
YML013W	13.4983
YML014W	31.5506
YML015C	14.07492
YML016C	21.8452
YML017W	43.6253
YML018C	47.0585
YML019W	50.9576
YML020W	10.7883
YML021C	20.660838
YML022W	208.7525
YML023C	26.5491
YML024W	2932.0681
YML025C	22.4799
YML026C	2176.356
YML027W	18.9775
YML028W	1334.369
YML029W	13.24869
YML030W	18.81081
YML031C-A	0
YML031W	48.3985000004117
YML032C	27.3237
YML034C-A	1.65445
YML034W	18.82295
YML035C	50.1708
YML036W	24.03686
YML037C	5.35609
YML038C	52.6985
YML039W	0.740525
YML040W	0
YML041C	15.4703
YML042W	3.58576
YML043C	22.4099
YML045W	0.0811798
YML045W-A	18.1179
YML046W	31.4947
YML047C	1.24926
YML047W-A	0.168089
YML048W	147.8014
YML049C	14.9192
YML050W	7.63545
YML051W	51.2458
YML052W	77.8683
YML053C	20.54111
YML054C	4.09661
YML054C-A	19.0885
YML055W	55.3221
YML056C	388.668
YML057C-A	1.41666
YML057W	20.47123
YML058W	113.1328
YML058W-A	23.8687
YML059C	25.6208
YML060W	19.51201
YML061C	14.3581
YML062C	7.26594
YML063W	2689.813
YML064C	22.91875
YML065W	13.8514
YML066C	5.74029
YML067C	75.3346
YML068W	11.32104
YML069W	49.969
YML070W	81.7578
YML071C	6.28103
YML072C	199.831
YML073C	1391.8188
YML074C	42.6655000015125
YML075C	36.4533000020458
YML076C	10.9407
YML077W	56.60668
YML078W	178.3433
YML079W	90.6814
YML080W	35.8304
YML081C-A	455.035
YML081W	35.4705
YML082W	24.8647
YML083C	0.627124
YML084W	0
YML085C	168.7225
YML086C	62.83886
YML087C	4.53184
YML088W	17.64535
YML089C	0
YML090W	3.08239
YML091C	7.60682
YML092C	83.7372
YML093W	35.802
YML094C-A	0
YML094W	61.5673
YML095C	5.49964
YML096W	23.30144
YML097C	15.4186
YML098W	9.95546
YML099C	11.50151
YML099W-A	0
YML100W	8.68824
YML100W-A	1.1261
YML101C	62.0673
YML101C-A	13.9379
YML102W	19.05079
YML103C	45.1709
YML104C	18.1434
YML105C	64.3739
YML106W	355.1549
YML107C	0
YML108W	46.8874
YML109W	9.91713
YML110C	105.3563
YML111W	25.1905
YML112W	9.98558
YML113W	29.9122
YML114C	13.37344
YML115C	47.2573
YML116W	18.55671
YML116W-A	34.67665
YML117W	27.1946
YML118W	2.489795
YML119W	11.0014
YML120C	6.78463
YML121W	14.9961
YML122C	1.74912
YML123C	5.950329
YML124C	126.6887
YML125C	181.9817
YML126C	318.007
YML127W	30.65844
YML128C	10.2827
YML129C	65.9195
YML130C	67.1273
YML131W	22.6989
YML132W	39.2986
YML133C	11.6792
YML133W-A	7.08435
YML133W-B	0
YMR001C	27.8861
YMR001C-A	5.49749
YMR002W	268.0129
YMR003W	13.2919
YMR004W	23.4021
YMR005W	36.85489
YMR006C	43.86097
YMR007W	6.36842
YMR008C	39.4125
YMR008C-A	3.87061
YMR009W	22.0976
YMR010W	44.0101
YMR011W	134.8504
YMR012W	202.9944154
YMR013C	15.616
YMR013C-A	2.29961
YMR013W-A	38.7837
YMR014W	13.38925
YMR015C	88.2134
YMR016C	13.068700818745
YMR017W	0.718803
YMR018W	1.32968
YMR019W	7.57593
YMR020W	12.487319
YMR021C	11.3082
YMR022W	66.8271
YMR023C	6.39735
YMR024W	34.5427
YMR025W	3.67688
YMR026C	14.9919
YMR027W	63.9527
YMR028W	11.33034
YMR029C	21.43077
YMR030W	4.90635
YMR030W-A	1.2918
YMR031C	23.6195
YMR031W-A	0.167202
YMR032W	15.40525
YMR033W	37.6517
YMR034C	4.44215
YMR035W	21.19162
YMR036C	10.66217
YMR037C	21.54
YMR038C	176.0673
YMR039C	21.03472
YMR040W	2.7368
YMR041C	12.90389
YMR042W	18.58917
YMR043W	23.11534
YMR044W	10.4704
YMR045C	99.4251
YMR046C	1.01922
YMR046W-A	327.106
YMR047C	34.59666
YMR048W	11.25384497
YMR049C	107.36
YMR050C	4.86741
YMR051C	0.00439082
YMR052C-A	2.12649
YMR052W	4.875925
YMR053C	2.18007
YMR054W	26.15544
YMR055C	4.34989
YMR056C	4.44194
YMR057C	6.64528
YMR058W	327.3884
YMR059W	22.43973
YMR060C	11.9753339
YMR061W	32.6122
YMR062C	29.5854
YMR063W	14.1289
YMR064W	23.649
YMR065W	8.13519
YMR066W	6.5958
YMR067C	8.80306
YMR068W	3.96615636
YMR069W	4.70638
YMR070W	5.8211
YMR071C	48.5547511
YMR072W	137.4977
YMR073C	29.9433048
YMR074C	111.3942
YMR075C-A	0.416689
YMR075W	10.7241
YMR076C	14.0118
YMR077C	9.6338
YMR078C	18.33823827
YMR079W	241.5619
YMR080C	60.443
YMR081C	2.990856
YMR082C	0.85261
YMR083W	340.8739
YMR084W	1.7572
YMR085W	2.17395
YMR086C-A	0
YMR086W	17.405
YMR087W	12.35343
YMR088C	39.0476
YMR089C	29.4308619664
YMR090W	9.1405
YMR091C	23.91669
YMR092C	75.6751
YMR093W	78.3435
YMR094W	5.45261
YMR095C	1.75837
YMR096W	8.98487
YMR097C	12.0092
YMR098C	14.5703
YMR099C	204.2087
YMR100W	28.7059
YMR101C	1.01129
YMR102C	31.7326
YMR103C	7.85972
YMR104C	4.87806
YMR105C	9.57151
YMR105W-A	0
YMR106C	6.17512
YMR106W-A	40.9246
YMR107W	1.63755
YMR108W	172.6819
YMR109W	26.39581
YMR110C	23.9489
YMR111C	8.20283
YMR112C	31.1875
YMR113W	16.5453
YMR114C	4.39165
YMR115W	15.6385
YMR116C	2246.814
YMR117C	13.9379
YMR118C	10.1738
YMR119W	15.13856
YMR119W-A	23.6176
YMR120C	86.8868
YMR121C	40.39826
YMR122C	0
YMR122W-A	267.1383
YMR123W	156.8242
YMR124W	9.56721
YMR125W	72.8681
YMR126C	13.8177
YMR127C	16.7861
YMR128W	36.1835
YMR129W	53.18828
YMR130W	35.8195
YMR131C	189.8888
YMR132C	14.84065
YMR133W	3.5888
YMR134W	15.08272
YMR135C	7.72098
YMR135W-A	0.272248
YMR136W	2.51449
YMR137C	4.390807
YMR138W	8.39225
YMR139W	19.76725
YMR140W	16.13925
YMR141C	2.85304
YMR141W-A	0
YMR142C	1921.8306
YMR143W	1547.459
YMR144W	10.90912
YMR145C	81.9219
YMR146C	210.3092
YMR147W	16.8055
YMR148W	13.24262
YMR149W	150.466
YMR150C	32.9469
YMR151W	6.22763
YMR152W	40.34698
YMR153C-A	8.5548
YMR153W	31.0595
YMR154C	1.61718
YMR155W	10.81367
YMR156C	6.10949
YMR157C	29.9598
YMR158C-A	13.30987
YMR158W	45.4395
YMR158W-B	0
YMR159C	0.387254
YMR160W	7.62929
YMR161W	41.8865
YMR162C	20.783
YMR163C	8.11765
YMR164C	6.08017
YMR165C	17.0777
YMR166C	14.1815
YMR167W	13.6453
YMR168C	12.2255
YMR169C	3.60457013293
YMR170C	13.38273
YMR171C	36.3304
YMR172C-A	5.53723
YMR172W	6.21293
YMR173W	83.393
YMR173W-A	27.2599
YMR174C	6.55814
YMR175W	5.07031
YMR175W-A	5.16172
YMR176W	14.6451
YMR177W	16.85697
YMR178W	43.27429
YMR179W	12.5882
YMR180C	14.491184
YMR181C	9.96421
YMR182C	0
YMR182W-A	6.6779
YMR183C	38.5125
YMR184W	30.98528
YMR185W	12.6917
YMR186W	1237.207
YMR187C	9.88142
YMR188C	24.1223
YMR189W	32.47120116731
YMR190C	16.6508
YMR191W	31.8909
YMR192W	8.5103
YMR193C-A	0
YMR193W	17.47037
YMR194C-A	2.41065
YMR194C-B	26.78142
YMR194W	1064.6641
YMR195W	49.9737
YMR196W	9.42593
YMR197C	30.9021
YMR198W	9.47277
YMR199W	29.7393
YMR200W	77.4458
YMR201C	7.65147
YMR202W	263.022
YMR203W	105.6593
YMR204C	4.93965
YMR205C	525.744
YMR206W	0.987507
YMR207C	8.92535
YMR208W	36.2867
YMR209C	33.6205
YMR210W	15.7179
YMR211W	16.00418
YMR212C	65.6613
YMR213W	7.29165000108462
YMR214W	28.3933
YMR215W	91.5422
YMR216C	50.4232
YMR217W	472.399
YMR218C	14.3584
YMR219W	10.8763
YMR220W	58.2999
YMR221C	51.692
YMR222C	43.21661
YMR223W	23.7331
YMR224C	10.64363
YMR225C	98.591
YMR226C	189.7333
YMR227C	2.14461
YMR228W	16.00706
YMR229C	163.412
YMR230W	1568.1123
YMR230W-A	1.15276
YMR231W	16.0189
YMR232W	3.53079
YMR233W	18.9721
YMR234W	15.47012
YMR235C	147.186
YMR236W	108.7362
YMR237W	63.9559
YMR238W	42.9239
YMR239C	19.02596
YMR240C	7.6725
YMR241W	142.8478
YMR242C	2061.785
YMR242W-A	0
YMR243C	238.778
YMR244C-A	42.48127
YMR244W	0
YMR245W	4.45555
YMR246W	217.1276
YMR247C	28.2807
YMR247W-A	15.2263
YMR250W	8.50934
YMR251W	1.52206
YMR251W-A	47.1257
YMR252C	26.8292
YMR253C	5.06222
YMR254C	0
YMR255W	19.72266
YMR256C	36.9959
YMR257C	8.85734
YMR258C	20.14144
YMR259C	35.2358
YMR260C	484.417
YMR261C	29.7619
YMR262W	11.46213
YMR263W	8.20984
YMR264W	80.3222
YMR265C	10.42857
YMR266W	106.596
YMR267W	32.22082
YMR268C	8.74729
YMR269W	0.4076211
YMR270C	19.43939
YMR271C	9.15259
YMR272C	121.2594
YMR272W-A	0
YMR272W-B	0
YMR273C	10.982402
YMR274C	12.00414
YMR275C	17.65797
YMR276W	127.56342
YMR277W	29.1846
YMR278W	18.2498
YMR279C	6.9123
YMR280C	2.96432
YMR281W	20.0237
YMR282C	13.15444
YMR283C	10.76
YMR284W	8.57833
YMR285C	20.63453
YMR286W	70.3928
YMR287C	13.6237
YMR288W	13.0297
YMR289W	52.2967
YMR290C	134.986
YMR290W-A	62.3414
YMR291W	22.404123
YMR292W	114.8234
YMR293C	2.872591
YMR294W	3.379497
YMR294W-A	22.8801
YMR295C	164.2572
YMR296C	76.4876
YMR297W	252.266
YMR298W	76.2791
YMR299C	4.75524
YMR300C	66.1465
YMR301C	25.194348
YMR302C	19.6584468
YMR303C	9.63011
YMR304C-A	18.2473
YMR304W	22.8046
YMR305C	213.1633
