"","logFC","logCPM","F","PValue","FDR"
"YJL127C",0.0500535071884306,5.07959164277432,0.449992648660517,0.518542514858243,0.607678567697641
"YBR007C",0.0783169780586776,4.84515523802992,0.449703137454601,0.518673999539883,0.607724286856144
"YMR099C",-0.0686509828359908,7.81234047311811,0.448913800049717,0.519032791244474,0.608036275233277
"YLL028W",-0.0733035540361899,6.29269077867427,0.44857872461102,0.519185243337821,0.608106472859769
"YBR229C",-0.0592306338978496,7.68831944795564,0.447866119705951,0.519509740031949,0.608378120365283
"YNCL0042C",-0.144753851915088,2.18024084667177,0.44628289860808,0.520233035647977,0.609116606142616
"YHR102W",-0.0969208259102513,6.29559534909119,0.445873247318583,0.520419253799266,0.609226101882575
"YLR242C",0.0822116982986762,4.18942524431544,0.445300822862862,0.520681067437756,0.609424038326078
"YGR202C",0.0428321056935858,5.79330371691075,0.444968692729722,0.52083306497113,0.609493394407099
"YGL247W",-0.115550358077556,3.6923029566699,0.444643920732368,0.520981820393836,0.609507077733399
"YBR211C",0.097973249292297,4.54982587621309,0.444538168741369,0.521030243868873,0.609507077733399
"YLR437C-A",-0.617151847040564,0.55296725746699,0.442904321062956,0.521785527751483,0.610281987610384
"YDL012C",0.07856331544006,5.4019823900858,0.442343619680543,0.522037479670019,0.610468027827645
"YMR161W",-0.0599614989475099,5.55720329189138,0.441475057504983,0.52243714017482,0.610826700805714
"YKL198C",0.113745864109749,4.96969529372006,0.440680830148329,0.522803105130827,0.611145856798256
"YHR165W-A",0.229161957388701,2.13559783216149,0.440155262851892,0.523046552309259,0.611321704032803
"YNR010W",0.122759139692669,3.01908947996274,0.438736827490184,0.523701261517503,0.611978074447551
"YJL047C",-0.0429613754092035,5.53165771536874,0.437840516473856,0.524115820358973,0.612353630470964
"YJL013C",0.063513610717378,4.66439782141673,0.434781342062726,0.525536681847237,0.613904563295421
"YNCG0045C",0.130672975513966,8.96001741518942,0.433498493706744,0.526134674883267,0.614493883656092
"YER046W-A",-0.23759319512592,-0.0826537410812993,0.431265548670328,0.527190844440658,0.615618022328359
"YIL037C",-0.0892979379423892,3.19563426023028,0.430549064493384,0.52751487030403,0.615886965293673
"YLR139C",-0.258549932726559,2.60341707745199,0.430056520016973,0.527746203477955,0.616047610880483
"YDL008W",-0.0783004430918541,4.67596785742133,0.429352618482653,0.528076149900394,0.616239476892548
"YLR405W",-0.0499460702785487,5.58602394160725,0.429305892528804,0.528098103143462,0.616239476892548
"YIL040W",-0.0544637001445361,4.90202612945367,0.425247382500095,0.530012063651397,0.618363089351496
"YPR042C",0.579596468338653,4.650113093288,0.424775758350255,0.530235341882842,0.618513785384103
"YEL058W",0.0447862473751479,7.50754666583189,0.422991206358957,0.531081787173889,0.619285419528724
"YDR316W-B",1.38056897166122,2.96477749564348,0.423152766692066,0.531085305000591,0.619285419528724
"YMR286W",0.0851075442306654,4.81436007716007,0.421578485987346,0.531753716970541,0.619954839086464
"YDR240C",0.0523383775740076,4.86136585203353,0.421165038314084,0.531950670172007,0.61997080304976
"YKL078W",-0.10295082789627,6.38459980446723,0.421153674555311,0.531956080097017,0.61997080304976
"YBR279W",-0.0445613662433608,5.8835936078038,0.420594877932136,0.532222501619225,0.620171326354884
"YPL233W",-0.0871480833137845,3.73650298117306,0.42007795366175,0.532469276846324,0.620284780412509
"YLR376C",0.105916540612564,2.74501098639516,0.419996423115971,0.532508632240928,0.620284780412509
"YNR030W",-0.0697666757524136,6.90786804498181,0.41878315214272,0.533088050497742,0.620849666466625
"YJR115W",0.195861426081129,2.59112817341949,0.418072488823137,0.533428953018756,0.621136619284065
"YGL252C",-0.0558237256741743,6.34302404617837,0.417355596481428,0.533771970156432,0.621425932306124
"YGL051W",-0.0992022399789349,3.02164733350495,0.417043681281242,0.533922045610219,0.621490556810194
"YOL051W",-0.102472172438257,6.41573359995194,0.416486628757672,0.534189105177808,0.62169130498115
"YGR278W",0.0595697377194713,4.54813868595545,0.41620722799399,0.534323369430955,0.62173746173871
"YKR066C",-0.066890761346352,6.98663564648504,0.411701057520196,0.536497644976449,0.624058559647182
"YGL023C",-0.087319430335963,5.65263689323759,0.411654874412803,0.536520018963759,0.624058559647182
"YOL037C",0.140720455190494,2.00317683624774,0.411216842419155,0.53673338936323,0.624058559647182
"YEL074W",0.128296673654144,2.39449491898389,0.411103453101812,0.536788058965625,0.624058559647182
"YJL125C",0.0470065780257663,5.76329322263885,0.411091834772369,0.536792915046488,0.624058559647182
"YDR176W",-0.0598753083676583,5.57174166104651,0.410212221220042,0.537219787759336,0.624444365962921
"YPR136C",0.238787115604295,2.83919958772894,0.409556092265442,0.537539115339748,0.624705051461154
"YOR194C",-0.129526518656709,4.40880773641132,0.409058527612049,0.537780675142846,0.624875282361879
"YLR434C",0.369097947692633,-1.56991027403323,0.407672760522049,0.538655965121143,0.625781686896968
"YDR306C",0.0713637255009724,4.89708541888971,0.406404758475752,0.539075140052672,0.626156220723583
"YJR131W",-0.0617536862421767,5.76630412335581,0.406213001742189,0.539168906432556,0.626156220723583
"YPL096C-A",-0.0924091235607859,3.29987946083348,0.404111496112622,0.540198850129021,0.627241491704581
"YHL021C",0.316722044767059,5.7294628828884,0.403630016444589,0.540435099611637,0.627377531424627
"YOR041C",-0.694722251089331,0.345345364817248,0.403309654586954,0.540601106971033,0.627377531424627
"YLR009W",-0.0903211053690588,6.98567566181803,0.403289610744002,0.540602398121982,0.627377531424627
"YMR112C",-0.0638834845488778,4.09554134579508,0.402917806307533,0.540785262419939,0.627477873285986
"YJR094C",0.147251206331692,2.40504655152931,0.402727300423545,0.54087981621502,0.627477873285986
"YDL178W",0.0564055198632882,6.15683865918969,0.400828593965832,0.54181492881307,0.628451767059566
"YMR273C",-0.0500579993689343,5.93534533999396,0.398562451206923,0.542936147545769,0.629641143756978
"YHR052C-B",1.0254139562012,1.20900141944663,0.398107484936605,0.543165017010151,0.629684334413603
"YHR054C-B",1.0254139562012,1.20900141944663,0.398107484936605,0.543165017010151,0.629684334413603
"YNL315C",0.0595777161463412,5.98437941922681,0.397320623407214,0.543552491258828,0.630022393748327
"YGL160W",-0.0591551973207951,5.64026831330662,0.395611539614667,0.544402987710546,0.630896920337455
"YIR036W-A",0.295857335656934,0.72232081655535,0.395145660571035,0.54464102707003,0.631061500335726
"YBL061C",0.0444232037016856,6.40462570569847,0.394176395926028,0.545119178160666,0.631479507101681
"YLL051C",0.0655645213444459,6.72630768739474,0.394026751363689,0.545193962765511,0.631479507101681
"YDR121W",0.058704033412895,4.98657298392319,0.393549016547968,0.545432850053616,0.631644879392487
"YCR049C",-0.164186847384195,3.07824823829138,0.392769616839316,0.545823409759066,0.631985808480723
"YNL212W",-0.0464074504045121,6.63779861497692,0.39237371356015,0.546021410989485,0.632103701430842
"YDR318W",-0.083546725343546,3.48875118691245,0.391879148906248,0.546269547021302,0.632279581370905
"YNL192W",0.287033080869712,7.91529466936642,0.391500962623492,0.546459273343645,0.632387804968204
"YBL047C",-0.0984973636931478,8.707052339036,0.390855137170394,0.546783731656901,0.632651881064991
"YFL042C",0.116339256180651,4.85391600823072,0.388471852239415,0.547984376138519,0.633865122479578
"YJL218W",-0.108036810866915,2.64564879564982,0.388260908836668,0.54809148901423,0.633865122479578
"YPR012W",0.186584963886188,0.211522871148729,0.388216598582025,0.548121651103385,0.633865122479578
"YDR437W",-0.0817749716555848,4.37643337587169,0.386973595826246,0.548741832572113,0.634470676225181
"YPL103C",-0.0544713461655202,5.25061080271528,0.386441509252736,0.549011320806463,0.634670074268067
"YIL130W",-0.0795368941498392,6.54232062829055,0.38625186942392,0.549107431875871,0.634670074268067
"YOR053W",0.737153820140824,-1.06939912392433,0.385327776790551,0.549707780042273,0.635252247307512
"YPR137W",0.0763398659491609,7.13616155862459,0.38345060538847,0.550531069965415,0.636091805874245
"YDR491C",-0.129087303598017,1.8132465218031,0.381496937276105,0.551529560503701,0.637059780678092
"YLL005C",0.217468710191692,1.49639682595218,0.38143421934761,0.551562713338153,0.637059780678092
"YBL053W",-0.253071866741531,0.761396655300299,0.377601429114336,0.553531549357134,0.639221462374817
"YPL004C",-0.0801996328535871,8.05937337703465,0.377085477721218,0.553793315683553,0.639353843653939
"YGR240C-A",0.0921534914100787,2.12061504352617,0.376794836910191,0.553944101824144,0.639353843653939
"YPR093C",-0.0829093717798856,5.74209883636049,0.376663135661745,0.554011138155129,0.639353843653939
"YNL193W",0.044552532168007,5.5817456446552,0.376402173470599,0.554145814093982,0.639353843653939
"YGL066W",0.0638807268708353,4.85824558345417,0.376230223804335,0.554234592048946,0.639353843653939
"YNCD0034C",-0.285262371967032,1.97499029614293,0.37608199053026,0.554312837449677,0.639353843653939
"YCL041C",0.306338117307913,-1.06981668883104,0.376186620301861,0.554327176071234,0.639353843653939
"YER180C",-0.0707714419917303,4.26695216227402,0.374542836300244,0.555107275791011,0.640141255746363
"YPL100W",0.0614323176552603,4.97235759703895,0.373876591048879,0.55545259015585,0.640427091667411
"YDR043C",0.108271891792832,4.1275515286939,0.372726524245887,0.556049713173817,0.641003107345785
"YBR036C",-0.0638941649479382,7.35519128660064,0.372306385600861,0.556268146833894,0.641111393247993
"YOL094C",-0.0471226638149832,5.1111205385742,0.372170674045391,0.5563387516271,0.641111393247993
"YDR213W",-0.0611701659002789,6.08600233387146,0.370558499054879,0.557178825518291,0.641966907662379
"YBL006C",-0.0449888136771849,5.6552660010195,0.370105283428342,0.557415448107638,0.642126963183768
"YCR095C",0.069429954691667,4.46068897157229,0.369853256269944,0.557547126071378,0.64215558252901
"YBR154C",-0.0795095641758545,6.84688169625766,0.369499823456249,0.5577318697879,0.64215558252901
"YOL021C",-0.0607686084420953,8.05001992328724,0.369496849953761,0.557733424387643,0.64215558252901
"YMR087W",0.0565625916272519,5.3828583849145,0.368938528586269,0.558025536861801,0.642379370862805
"YPL140C",0.0446571767167398,4.82520994181387,0.367787594376335,0.558628673761598,0.642961058487079
"YJL140W",-0.0944340280631618,5.52879474679824,0.367507924814755,0.558775425411913,0.643017351743494
"YDR264C",-0.0707429080307267,8.07799768196676,0.366781562200403,0.559156943243724,0.643343737919775
"YCL031C",-0.0536399734167128,6.48610238392324,0.365759702531124,0.55969456315018,0.643753598812352
"YLR096W",0.0612048173195408,7.20965976792403,0.365732139871074,0.559709078456144,0.643753598812352
"YML079W",-0.0582974181096756,5.71735721697339,0.361979733470734,0.561692388002375,0.645921675232127
"YJL117W",0.0546548469121354,6.87523094765799,0.361413739289926,0.561992774521199,0.646154043763702
"YFL038C",-0.0446842785810275,7.82168830355894,0.360209041866072,0.562633224905066,0.646777252768251
"YCR032W",0.0441537847754446,7.00101515881205,0.359539010543677,0.562990074102606,0.647074285939546
"YPL248C",-0.490657692245809,3.18283072976812,0.357968309060059,0.563828799145086,0.647924963801627
"YCR014C",0.0479886574772551,4.54952544385798,0.357375555730915,0.564145456507008,0.648175514014695
"YPR059C",-0.772449345629686,-0.965096054010132,0.354786231441686,0.565200034988812,0.649273663685802
"YER137W-A",0.456054702559988,-0.515944305018124,0.349523736923606,0.568411451856073,0.652848665081809
"YLR237W",-0.0517419119284034,6.29305470486438,0.349142859573579,0.568586654648011,0.652935784439407
"YNL147W",-0.0941063009563138,3.82382383013965,0.348689361222419,0.568833404124318,0.653105019550143
"YKR056W",0.0808468349522305,6.97921231052675,0.347827136638266,0.569303085370266,0.653530109528976
"YEL031W",-0.0592933839022449,9.97266577912558,0.347559790140963,0.569448886475945,0.653583318532991
"YBR261C",-0.0619749629352188,6.19198169641262,0.347052381056154,0.569725821958323,0.653786991777563
"YPR147C",-0.0472885738473041,5.82771569233585,0.346842857920448,0.569840257385712,0.653804150059166
"YDR155C",1.25532141218264,4.22241226262417,0.346306921058357,0.570133204745503,0.654026081617637
"YLR402W",0.150140162559798,2.26448888468258,0.345570309873145,0.570537083651118,0.654375168194615
"YJL210W",-0.0527539189908198,4.96917133975622,0.344879591144181,0.570914841259693,0.654694178460775
"YDL197C",0.069133418434198,5.11757808604928,0.343537459870121,0.571651858032862,0.655424984471732
"YPR070W",-0.044757771552358,5.75270323192149,0.342810575059343,0.572051838192893,0.655716641472569
"YPL065W",0.0626057972534041,3.51726347830823,0.342712771347717,0.572105785484436,0.655716641472569
"YOL142W",-0.0486441642671501,5.91509017636127,0.341731577617632,0.572646647232817,0.656222103855985
"YLR257W",-0.135261146893207,7.60331744233423,0.340487901163737,0.5733338287892,0.656895035356105
"YDL013W",0.0742783202569763,5.49658268833986,0.340144421768252,0.573523919305902,0.65699829138546
"YOL138C",0.0565651128235549,5.87015594401366,0.338293245700613,0.574550653275565,0.658059758335137
"YGL067W",0.0428885818182326,6.28407398413233,0.337471720384535,0.575007528626855,0.658468283348264
"YCL032W",0.0614648901099718,4.43680962303538,0.336881599327127,0.575336189590862,0.658681084664504
"YOR145C",-0.0713602004753498,7.07688139279873,0.336778195940477,0.575393808134345,0.658681084664504
"YEL010W",0.30306514016149,-0.641271369476679,0.336436544793195,0.575670493981489,0.658883052324338
"YFR046C",-0.0662753567113566,3.86935725091296,0.335562748348761,0.576072117232514,0.659227921722459
"YIR012W",-0.0640833900861779,7.82994827588336,0.335359969130675,0.576185420247181,0.65924278932181
"YEL065W",0.169060550200093,6.89939557968465,0.335116783299274,0.576321387940668,0.659283579033258
"YKL022C",0.0406907161775918,6.03083358992195,0.333564789311641,0.577190704411059,0.660163123806036
"YKL116C",-0.0371520768215172,6.04876627886835,0.331032836877193,0.578614828634808,0.661676814649027
"YAL047C",0.0452697562105198,4.48411347207211,0.330668597438303,0.578820313478566,0.661796642341881
"YPL146C",0.0743550853137996,6.04916512640095,0.330393914904986,0.578975362191392,0.66185877201632
"YDR312W",0.0597575248978378,5.48504522043503,0.330130211981816,0.579124304343904,0.661913900547502
"YHR105W",0.0929127392759378,3.07426588519291,0.328726540572286,0.579918720014,0.662706629791689
"YIR003W",-0.0474493173359312,5.87905047498516,0.328312700422826,0.580153038903592,0.662859139720863
"YPL108W",-0.0786404485678285,3.02036083994886,0.327488594577774,0.580621117958946,0.663278635012375
"YLR442C",0.0392091439056241,5.34057026241708,0.325514036268409,0.581744669136045,0.664446639826571
"YJL098W",0.0614459412030515,7.37261210354739,0.324753457582187,0.582178809235113,0.664739131787767
"YOR213C",0.0654002544165919,5.25668962596664,0.324711031062139,0.582203049691172,0.664739131787767
"YGR117C",-0.0413160372311608,6.0233991644912,0.324349335838615,0.582409763942642,0.66485964367397
"YGL086W",-0.0444552988797481,5.64438503070022,0.322560514020808,0.583434401690358,0.665913665840402
"YDR067C",-0.0650766887445184,3.55330146849211,0.321878092759452,0.583826329825448,0.666245292518292
"YER144C",0.106640741593545,6.03009468493631,0.321073995376366,0.584288790574043,0.6666572798008
"YGL201C",-0.0462041242385426,6.90958660691297,0.320553646665868,0.584588492632406,0.666883453147053
"YMR118C",0.0893272901843524,3.3869787988559,0.318787095047275,0.585608652758538,0.667931285305295
"YEL025C",-0.0369516999946388,6.80447339233115,0.318572135933176,0.585732773506471,0.667956929981699
"YER022W",-0.0446405759815201,5.64559442243238,0.317489162817123,0.586360187413246,0.668486053034327
"YPL056C",0.125552661184541,2.16451300481589,0.317421624387396,0.586400197161122,0.668486053034327
"YHR085W",0.0575261146196189,5.46296623345769,0.316506210930015,0.586930896401515,0.66892639340842
"YJR151W-A",0.253613407889936,-1.09673124775888,0.316507059234483,0.587002400235414,0.66892639340842
"YIL074C",-0.0468677782152985,6.78135180526787,0.316229412930551,0.587091819412625,0.66892639340842
"YFR026C",0.0658310703043704,2.98817022247636,0.313479671646533,0.588695972431119,0.670637880190208
"YIR025W",0.187202800782512,1.74750436442792,0.312665935466757,0.589173382948763,0.671065419885489
"YIL002C",-0.0784437216250668,5.91428312385255,0.312366634991663,0.589347457013937,0.671147372638293
"YGL006W-A",0.212895026485412,-0.467182656992648,0.31215440275826,0.589494257801873,0.671198243637199
"YGR281W",-0.0467891330003599,8.35124536507448,0.311339927471119,0.589950123430524,0.671600937326417
"YGL142C",0.0542908218878511,6.2123061878252,0.310733320884971,0.590306819611231,0.671796660608717
"YLR050C",0.0585624044039799,5.00059355466281,0.310699891834464,0.590326493459425,0.671796660608717
"YBR140C",-0.0446520669012279,8.80074863356262,0.309598730458438,0.590975225676047,0.672382512640872
"YNR062C",-0.0741035456558794,3.56198458531045,0.309479275875471,0.591045918369799,0.672382512640872
"YOR201C",0.0452106855183586,5.48067051526962,0.307591883649946,0.592161500110516,0.673454905278953
"YPR054W",-0.0610062632707229,4.2089151581715,0.307537831632538,0.592193532806919,0.673454905278953
"YDL086C-A",0.26935969419188,3.0469054358839,0.307109268042087,0.592447843368601,0.673516742765144
"YLR148W",-0.0523941791431459,5.88815169499184,0.307100283923121,0.59245287430391,0.673516742765144
"YML057W",0.065265599825415,6.09284702701876,0.306239773883694,0.592963652379016,0.673980823838619
"YPL041C",0.0428306781143548,4.29419242275011,0.305393288009267,0.593467047900885,0.674436354626425
"YKL111C",0.138240064180318,1.79537323520353,0.304706674468653,0.593877319183285,0.674785916610054
"YPL099C",0.0607713697809111,4.411453038113,0.302662499374579,0.595097316555621,0.676034986098762
"YJL020C",-0.100112001286761,7.21055721537608,0.302520487923398,0.595182353859927,0.676034986098762
"YNL314W",0.0547660547869067,3.90151128516082,0.302286812260302,0.595322373005625,0.676077179089851
"YOL030W",-0.0465588016177673,7.83130451451174,0.30059650318257,0.596337184848062,0.677112643196521
"YER027C",-0.0344349618635999,6.29401017580933,0.300342985375463,0.596489718357735,0.677168842467962
"YBR239C",0.0733333191340081,4.75804112804748,0.299308909721682,0.59711277402509,0.677759093418461
"YPL095C",-0.113628372246193,4.3876861242935,0.297378802522973,0.598279518170488,0.678966153240623
"YOR035C",0.0791554144286551,5.99400994422779,0.295799078874291,0.599238166971803,0.679936677026708
"YLR444C",-0.387122242667218,0.776578781171975,0.295351052615359,0.599514910501973,0.680133262872254
"YKL152C",0.0547938657885697,12.2702264718615,0.29392999665393,0.600376786185738,0.680993482708434
"YNR054C",-0.063566150286384,5.11509006602035,0.293082951995628,0.60089436686809,0.68146294720571
"YGR230W",-0.0689565673339438,3.42660526221982,0.2918372957952,0.601657523495807,0.682210704695384
"YLR025W",0.100228387348692,4.80663175686222,0.291055127836499,0.602137453942017,0.682637113559933
"YDL193W",0.0351692289292502,6.1640343445629,0.288747762526605,0.60355882890598,0.684130497338754
"YML059C",-0.0819976531917817,7.71392501047292,0.286464181741261,0.60497290008486,0.685391774142654
"YOR139C",-0.309289239130954,0.575937178658419,0.286254635685578,0.605107547747349,0.685391774142654
"YMR083W",-0.040972425444719,9.20519251630771,0.286192274335487,0.605141765110565,0.685391774142654
"YDR438W",0.0668884296465886,3.38554344956854,0.286179712037336,0.605149651759041,0.685391774142654
"YGR161C-D",0.124534195764286,8.63331787297292,0.285933593568619,0.60530251335615,0.685391774142654
"YLR278C",0.0488566895514221,6.69608099394771,0.285795502720898,0.605388364430507,0.685391774142654
"YFR049W",-0.0843468381836391,4.29894436934818,0.285774249684309,0.605401589911458,0.685391774142654
"YGR134W",0.0342002078963565,6.28443820947473,0.285098161467965,0.605822314359014,0.685568844137122
"YHR111W",0.0396670388377357,6.16350031849596,0.285034741343337,0.605861814713572,0.685568844137122
"YDR021W",-0.0729303673707384,5.1757649983401,0.285020087977712,0.605870944423069,0.685568844137122
"YMR299C",-0.180802393264302,3.13433572970132,0.283723807499871,0.606679913897736,0.686340566533159
"YDL142C",-0.0655715099104965,4.25592371576205,0.283394938323681,0.606885147954392,0.686340566533159
"YDR228C",0.0692967244092354,5.61597164257267,0.283350714674523,0.60691278991793,0.686340566533159
"YJL078C",0.17930421636765,6.10411913896915,0.28325812688101,0.60697068969731,0.686340566533159
"YBR268W",-0.0543026515939644,4.50093391653875,0.280458789392932,0.608727143368199,0.688208289388578
"YDL047W",-0.0543503181376276,6.49100830534305,0.27972707078984,0.609188133583967,0.688507280929183
"YOR319W",-0.056887654125241,4.45379636028891,0.279706470252788,0.609201131862933,0.688507280929183
"YDR041W",0.0575063121937194,5.2655414284333,0.27709069233366,0.610855637488534,0.690258467946122
"YDR210W-A",0.233191010045113,1.58452054006128,0.275746189659552,0.611711652682066,0.691106924776782
"YHR033W",-0.128190569812222,4.3369218901052,0.27547698221904,0.611881398009955,0.691132324101753
"YGR237C",0.0696145318257503,5.49009201770348,0.27537795979407,0.611944460430325,0.691132324101753
"YMR158W",-0.0680797619722393,4.84563429152587,0.275113344251207,0.612113076645476,0.691203975895888
"YDR212W",0.0407402125143762,8.5568583321646,0.273949188193395,0.612856124096204,0.691912143040501
"YNL268W",0.0660469638723105,7.84324030614215,0.273801125276347,0.612950775529793,0.691912143040501
"YDL216C",-0.0665630699020289,3.8457175971185,0.272875875930359,0.613543025775681,0.692461749166714
"YDR261C",-0.0438483301581845,7.14364898908009,0.272708665025499,0.613650172662447,0.692463759398627
"YJL184W",-0.0624247573257984,4.48654189991788,0.271686205730705,0.614306405852194,0.693085270259334
"YGL098W",-0.0595937902566289,4.45452736651534,0.271359546389579,0.614516395912144,0.693171514238302
"YPL259C",-0.083564782649632,5.39203873189253,0.271239201006406,0.614593793893272,0.693171514238302
"YPL215W",0.0422835726127362,5.77939170172752,0.270649793763043,0.614973210000091,0.693400396971436
"YBR232C",0.286250654819707,0.363904014355456,0.270604784223385,0.615007747100806,0.693400396971436
"YCR063W",-0.0937841280283429,2.8196430754371,0.270242028985794,0.615236395834694,0.693539209850019
"YLR111W",0.220287393737735,-0.398927116873662,0.270038857374676,0.615385946704338,0.693588825542945
"YCR088W",0.0659880473267697,7.9192900203704,0.269137037371569,0.61594945711968,0.694070980766477
"YHL027W",-0.066162193350152,6.66277392949914,0.269020270813826,0.616024959039997,0.694070980766477
"YHR093W",0.175627259213213,0.931895246632568,0.268338843407455,0.616470521498225,0.694453936799166
"YFR011C",0.0590217503659704,4.36758108224776,0.265448937330764,0.61834447250128,0.696409302852156
"YPR152C",-0.162503874726848,3.70974476612924,0.265234820170178,0.618484190212539,0.696409302852156
"YBR195C",-0.0589294928358761,5.31604356047445,0.26517346792754,0.618524208878277,0.696409302852156
"YLR439W",0.166708076973334,2.76417716561673,0.264898688676036,0.618704013317066,0.696492424720753
"YOL015W",0.101504642906346,3.16330039738456,0.264692966085612,0.618838349081199,0.696524341524514
"YEL030W",0.0527139234088431,4.13936717421915,0.263485904847666,0.61962798199444,0.697293681107442
"YNR066C",0.0536367264601506,4.17228970619667,0.26326187717464,0.619774848018196,0.697339548223863
"YFL021W",-0.143338487584744,3.78485461933883,0.26307728491935,0.619895931302757,0.697356395159486
"YHR052W",-0.0758792064195903,7.35676578378112,0.261410813661584,0.620991429080624,0.698404466152338
"YNR014W",0.158242695822672,3.67972910310537,0.261318868838539,0.621052072436417,0.698404466152338
"YPR170C",0.105502802629022,3.35569999515506,0.261175959586425,0.621146394500976,0.698404466152338
"YMR293C",-0.14542366260653,3.46031017060925,0.260618931529604,0.621513734698163,0.698697958336697
"YAL016C-B",-0.250257600166006,-1.50277548577866,0.259784016836188,0.622202572165183,0.699352711522076
"YNL020C",-0.0598279168233273,5.41258049304857,0.258670242667767,0.622802822102102,0.699907685850721
"YLL062C",-0.074515924704554,3.7638511192461,0.258098264623656,0.623182441176022,0.700214567175383
"YEL043W",-0.0604795073299843,6.54200010382887,0.256831564023125,0.624024991023651,0.701041408719219
"YBR233W",-0.0601284899364461,4.17844897561291,0.256150223874886,0.624479307879114,0.701431893929506
"YJR157W",0.349912533386609,-1.3428166487623,0.255874090681525,0.624813049032781,0.701686834969829
"YIR042C",-0.096999754942274,1.95826604573784,0.254947673549047,0.625283907536584,0.702095650150424
"YDL001W",-0.0447159749192793,4.70280642579705,0.254288417413876,0.625724665483064,0.702470533234488
"YPR002C-A",-0.0949253073143634,6.287684602766,0.252703586166541,0.626789339788547,0.703545609067521
"YOL105C",-0.0746620440036,4.39924274672452,0.251872797427411,0.627349164168539,0.704053740935048
"YAR068W",-0.107932908816893,1.84392710470162,0.250316230351203,0.628402350897024,0.705115289413563
"YJR104C",-0.0541510791850752,9.52560856571771,0.250107807744292,0.628542378839208,0.705152016683386
"YLR281C",-0.363394576802173,-0.510601554721966,0.249851916773283,0.628733211205078,0.705245718388765
"YPR065W",-0.101500301632008,4.57977342663208,0.249423442867475,0.629006489447533,0.705431851305322
"YNL245C",0.253039741697139,3.84995622268569,0.249182178834441,0.629170308390274,0.705495182859731
"YDR187C",0.103398912177507,3.50789603705752,0.246569809154951,0.630950505633346,0.707321467793882
"YIR004W",-0.0501283860302945,5.2480912176916,0.246476461774718,0.631014267449107,0.707321467793882
"YER013W",0.0380556639022258,5.91936725893134,0.246232000278102,0.631181499323071,0.707388269705188
"YMR227C",-0.0783015695923067,2.75050199242813,0.24572316470287,0.631530338084105,0.707549528521197
"YDR232W",-0.0406730140690818,8.17962519066793,0.245707426702068,0.631540708202274,0.707549528521197
"YDR057W",0.0503941345782774,5.40339281464318,0.244906708638741,0.632089950854708,0.708044171981786
"YLR154C-G",-0.980146784809072,5.48859557461106,0.243980060359278,0.632726991411535,0.708590566519634
"YGR057C",0.048444860126096,5.54823929952606,0.243883628414291,0.632793371105254,0.708590566519634
"YOL135C",0.105377038402579,3.11939495657273,0.24289316419864,0.633476358610667,0.70923451938489
"YKL168C",0.0349671629890479,5.10727442633178,0.242222597270899,0.633939396377429,0.709632041047941
"YJL162C",-0.0556006869220094,4.58864758850805,0.241839313723043,0.634204548923743,0.709807952235497
"YNL222W",-0.0444640111854798,4.32621267330786,0.240961827751855,0.634812580388808,0.710367491625276
"YMR262W",0.0743184747291484,4.3757538239455,0.240583818581085,0.635074940299198,0.710540093232266
"YMR016C",-0.0666926578064128,6.01249604718972,0.239599992745709,0.635758984681093,0.711184348480706
"YDL103C",-0.0320091093260097,6.43723964171132,0.239207216847351,0.636032574376636,0.711369312253787
"YDR110W",-0.0521671116386932,5.47392599497594,0.238624637914212,0.636438895153558,0.71170264062433
"YBL086C",0.0539142381437253,4.5019422541058,0.238253831750911,0.636697844022677,0.711871083857951
"YLR415C",0.333841173756067,-1.59652102657341,0.237315379335388,0.637504255124818,0.71265146533089
"YFL031W",0.0510166814014801,10.3875335738563,0.23621620456116,0.638125302161284,0.713151182840112
"YLR334C",0.178647749384737,1.38853611612425,0.236157189173326,0.638168305885986,0.713151182840112
"YBR293W",0.0587168890478704,4.92724666275729,0.234965265184142,0.639005487572447,0.713965328855172
"YLR078C",-0.0539855572340544,4.9588032989725,0.234114510009717,0.63960577230723,0.71451455645132
"YER168C",-0.0419719812416114,6.00296621466376,0.233475908207415,0.640057259087025,0.714897400870144
"YHR193C-A",-0.237433942594126,-0.908760553808359,0.231660899997678,0.641391175783264,0.716265557731115
"YKR068C",-0.054439346393213,5.64688269305118,0.231356782155039,0.64156103747415,0.716333526721053
"YIL048W",0.033814783189807,7.05013149682815,0.229801194035303,0.642670403397402,0.717426709496041
"YCR107W",-0.0462201874914209,4.75361252043561,0.22967803406402,0.64275843967022,0.717426709496041
"YEL044W",0.0453386215797612,4.85993119488862,0.22898519714596,0.643254210606551,0.717858154543429
"YDL177C",-0.0793583058344697,3.05300312854713,0.2280205790124,0.643946305350623,0.718508509128063
"YBR120C",0.0841712313142642,3.6093536596479,0.225056452676125,0.646083343962264,0.720770622393481
"YPL125W",-0.0388044242818749,7.18917144937189,0.224063542487389,0.646803176685236,0.721451201149927
"YKL018C-A",-0.141053011619356,3.43124152722529,0.223475778017557,0.647230308274441,0.721805122345092
"YKL197C",-0.0349391234012167,6.11301704608493,0.223002109755498,0.647574907329634,0.722066897008883
"YHL004W",0.0329285255700481,6.36219142263133,0.22227356787321,0.648105924099014,0.722536409360258
"YLR410W",-0.0470048446259705,7.53861860894372,0.221655448044745,0.648557303756312,0.722916994621181
